,id,frtstGrupp,lefstalklt,frtstSetCo,pllnLt,flanGrupp,frtstCo,flanJnt,tcdmt,frmhsFclu,hvstGrupp,hvstJnt,frmYear_x,frmMonth_x,grwtLt,fcluHg,frmhsId_x,lefLt,flwrCo,hvstCo,frmWeek,lefCunt,frtstJnt,lefBt,stemThck,frmYear_y,frmMonth_y,frmAr,frmhsId_y,outtrn
80,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,3,0.0,0.0,9,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,2018,3,3400.0,9,5260.0
81,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,3,0.0,0.0,9,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,2018,3,3400.0,9,5340.0
82,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,4,0.0,0.0,9,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,2018,4,3400.0,9,4959.0
83,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,4,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,2018,4,3400.0,9,9240.0
84,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,4,0.0,0.0,9,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,2018,4,3400.0,9,9486.0
85,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,4,0.0,0.0,9,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,2018,4,3400.0,9,9440.0
86,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,5,0.0,0.0,9,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,2018,5,3400.0,9,8226.0
87,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,5,0.0,0.0,9,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,2018,5,3400.0,9,9326.0
88,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,5,0.0,0.0,9,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,2018,5,3400.0,9,9645.0
89,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,5,0.0,0.0,9,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,2018,5,3400.0,9,9870.0
90,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,5,0.0,0.0,9,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,2018,5,3400.0,9,9260.0
91,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,6,0.0,0.0,9,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,2018,6,3400.0,9,6493.0
92,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,6,0.0,0.0,9,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,2018,6,3400.0,9,8420.0
93,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,6,0.0,0.0,9,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,2018,6,3400.0,9,6230.0
94,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,6,0.0,0.0,9,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,2018,6,3400.0,9,6670.0
95,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,0.0,0.0,9,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,2018,7,3400.0,9,14220.0
96,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,0.0,0.0,21,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,2017,9,800.0,21,0.0
97,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,0.0,0.0,21,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,2017,9,800.0,21,0.0
98,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0,21,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,2017,10,800.0,21,0.0
99,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0,21,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,2017,10,800.0,21,0.0
100,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0,21,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,2017,10,800.0,21,0.0
101,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0,21,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,2017,10,800.0,21,0.0
102,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0,21,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,2017,10,800.0,21,0.0
103,21,3.0,0.0,0.0,0.0,2.0,18.75,0.0,0.0,3.0,0.0,0.0,2017,11,0.0,24.75,21,0.0,0.0,0.0,45,15.0,0.0,0.0,12.5,2017,11,800.0,21,0.0
104,21,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2017,11,17.5,0.0,21,0.0,0.0,0.0,46,12.75,0.0,0.0,11.75,2017,11,800.0,21,1375.0
105,21,7.7,0.0,0.0,0.0,8.825,17.25,0.0,0.0,9.75,1.75,0.0,2017,11,16.0,27.75,21,0.0,0.0,0.0,47,12.5,0.0,0.0,11.95,2017,11,800.0,21,1934.0
106,21,8.65,0.0,0.0,0.0,9.3,19.25,0.0,0.0,10.0,2.1875,0.0,2017,11,16.5,22.25,21,0.0,0.0,0.0,48,14.5,0.0,0.0,11.225,2017,11,800.0,21,1128.0
107,21,9.2,0.0,0.0,0.0,9.825,18.0,0.0,0.0,10.75,2.75,0.0,2017,12,16.5,32.0,21,0.0,0.0,0.0,49,12.75,0.0,0.0,11.775,2017,12,800.0,21,2138.0
108,21,9.9,0.0,0.0,0.0,10.5,18.5,0.0,0.0,11.5,3.5625,0.0,2017,12,12.0,24.0,21,0.0,0.0,0.0,50,14.25,0.0,0.0,11.525,2017,12,800.0,21,3096.0
109,21,10.125,0.0,0.0,0.0,10.975,18.25,0.0,0.0,11.75,3.55,0.0,2017,12,11.0,17.75,21,0.0,0.0,0.0,51,14.0,0.0,0.0,10.025,2017,12,800.0,21,2761.0
