,ec,ph,cunt,otmsuplyqy,id,measDtStr
4616,2.738095238,5.892857143,14.0,86.19047619,56,20180202230000
4640,2.728205128,6.01025641,13.0,86.19047619,56,20180203230000
4664,2.792307692,6.038461539,13.0,86.22710623,56,20180204230000
4688,2.646153846,5.692307692000001,13.0,86.19047619,56,20180205230000
4712,2.7523809519999998,5.638095237999999,14.0,86.15646259,56,20180206230000
4743,2.769444444,5.691666667000001,12.0,86.23015873,56,20180207230000
4767,2.735897436,5.930769231,13.0,86.15384615,56,20180208230000
4791,2.7230769230000003,5.948717949,13.0,86.19047619,56,20180209230000
4815,2.727777778,5.961111111,6.0,86.19047619,56,20180210230000
4833,2.101666667,6.365,20.0,71.92857143,56,20180410230000
4846,2.722222222,6.1111111110000005,12.0,86.19047619,56,20180211230000
4870,2.767857143,6.167857142999999,10.0,80.52380952,56,20180212230000
4894,2.638888889,5.588888889,12.0,86.15079365,56,20180213230000
4918,2.625,5.622222222,12.0,86.23015873,56,20180214230000
4942,2.666666667,5.551515152,11.0,86.14718615,56,20180215230000
4973,2.711111111,5.572222222000001,12.0,86.19047619,56,20180216230000
4997,2.687179487,5.574358974,13.0,86.19047619,56,20180217230000
5021,2.722222222,5.561111111000001,12.0,86.19047619,56,20180218230000
5045,2.775757576,5.6757575760000005,11.0,86.19047619,56,20180219230000
5076,2.775,5.8666666670000005,12.0,86.19047619,56,20180220230000
5100,2.645833333,5.591666667,8.0,86.25,56,20180221230000
5124,2.761538462,5.569230769,13.0,83.29670329999999,56,20180222230000
5148,2.7,5.952777778,12.0,83.33333333,56,20180223230000
5172,2.755555556,6.063888888999999,12.0,83.37301587,56,20180224230000
5203,2.733333333,6.155555556,12.0,83.29365079,56,20180225230000
5227,2.7025,6.2025,14.0,79.9659864,56,20180226230000
5255,2.7,5.666666667,4.0,73.33333333,56,20180305230000
5279,2.7438596489999996,5.7,19.0,73.30827068,56,20180306230000
5293,2.13968254,6.326984127,21.0,71.90476191,56,20180409230000
5310,2.772222222,5.8611111110000005,6.0,73.41269841,56,20180307230000
5334,2.6777777780000003,5.944444444,3.0,73.17460318,56,20180308230000
5358,2.7194444439999996,6.025,12.0,73.33333333,56,20180309230000
5382,2.5,6.1645833329999995,16.0,73.36309524,56,20180310230000
5413,2.172916667,6.19375,16.0,72.94642857,56,20180311230000
5437,2.680701754,5.587719298,19.0,73.33333333,56,20180312230000
5461,2.725396825,5.665079365,21.0,73.33333333,56,20180313230000
5485,2.7129629630000003,6.198148148,18.0,73.33333333,56,20180314230000
5540,2.5623188409999997,6.326086957,23.0,58.73706004,56,20180316230000
5564,2.45942029,6.413043478,23.0,59.04761905,56,20180317230000
5588,2.411904762,6.504761905,14.0,55.71428571,56,20180318230000
5632,2.0825396830000003,6.490476191,21.0,71.88208617,56,20180408230000
5643,2.366666667,6.488235294,17.0,55.71428571,56,20180320230000
5691,2.257894737,6.51754386,19.0,55.71428571,56,20180322230000
5715,2.06,6.378333333,21.0,54.71655329,56,20180323230000
5739,2.312698413,6.371428571,21.0,55.71428571,56,20180324230000
5770,2.196825397,6.361904762000001,21.0,56.48526077,56,20180325230000
5794,2.145614035,6.3807017539999995,19.0,71.90476191,56,20180326230000
5818,2.0783333330000002,6.405,20.0,71.92857143,56,20180327230000
5842,2.0333333330000003,6.406349206,21.0,71.88208617,56,20180328230000
5873,1.8933333330000002,6.51,20.0,71.90476191,56,20180329230000
5897,1.825,6.516666667000001,20.0,71.92857143,56,20180330230000
5921,1.620634921,6.411111111,21.0,71.88208617,56,20180331230000
5945,1.736842105,6.506349206,21.0,71.90476191,56,20180401230000
5969,2.116666667,6.425925926000001,18.0,71.90476191,56,20180402230000
5996,2.052380952,6.450793651000001,21.0,71.90476191,56,20180403230000
6020,1.9074074069999998,6.537037037,9.0,71.90476191,56,20180404230000
6044,1.78,6.606666667000001,5.0,71.90476191,56,20180405230000
6068,1.8185185190000002,6.574074073999999,18.0,71.93121693,56,20180406230000
6092,1.765,6.59,20.0,71.90476191,56,20180407230000
6112,1.724444444,6.577777778,15.0,71.90476191,56,20180413230000
6136,1.533333333,6.6111111110000005,3.0,71.90476191,56,20180414230000
6160,1.715873016,6.596825397000001,21.0,71.92743764,56,20180415230000
6184,1.714285714,6.531746032,21.0,71.90476191,56,20180416230000
6208,1.784126984,6.392063492,21.0,71.88208617,56,20180417230000
6232,1.773015873,6.433333332999999,21.0,71.90476191,56,20180418230000
6256,1.756521739,6.456521738999999,23.0,65.69358178,56,20180419230000
6280,1.688888889,6.497530864,27.0,57.60141094,56,20180420230000
6304,1.640740741,6.520987654,27.0,57.61904762,56,20180421230000
6328,1.5277777780000001,6.597222222,12.0,57.61904762,56,20180422230000
6352,1.473333333,6.62,5.0,57.61904762,56,20180423230000
6376,1.544444444,6.503703703999999,9.0,57.61904762,56,20180424230000
6400,2.158974359,6.3641025639999995,26.0,51.92307692,56,20180425230000
6424,2.15,6.378205127999999,26.0,51.88644689,56,20180426230000
6448,2.126923077,6.401282051,26.0,51.90476191,56,20180427230000
6472,1.752777778,6.461111111,24.0,46.19047619,56,20180428230000
6496,1.716666667,6.475,24.0,43.3531746,56,20180429230000
6520,1.693055556,6.484722222,24.0,40.45634921,56,20180430230000
6544,2.1509803919999997,6.492156863,17.0,37.42296919,56,20180501230000
6568,2.096296296,6.522222222000001,9.0,37.56613757,56,20180502230000
6592,2.056,6.533333333,25.0,37.63809524,56,20180503230000
6616,2.148,6.247999999999999,25.0,31.88571429,56,20180504230000
6640,2.169333333,6.293333333,25.0,31.90476191,56,20180505230000
6664,2.1,6.3375,8.0,31.90476191,56,20180506230000
6688,1.345454546,6.463636364,11.0,29.04761905,56,20180507230000
6712,1.397101449,6.476811594,23.0,26.21118012,56,20180508230000
6729,1.3533333330000001,6.456666667,20.0,23.30952381,56,20180509160000
6,5.58373913,6.259130435,6.0,28.77741427,57,20171002230000
16,6.256386378999999,5.853154968999999,8.0,18.36453411,57,20171006230000
34,6.993011127000001,5.814561892,8.0,24.8015873,57,20171005230000
66,6.794589137000001,5.827855153,11.0,25.88590375,57,20171004230000
84,5.984690327000001,5.954057063,11.0,28.36434134,57,20171003230000
160,5.877188587000001,6.000654141,7.0,24.44998356,57,20171001230000
371,2.936929825,2.378479532,11.0,28.6397233,57,20170925230000
395,7.287213598999999,6.268839616,13.0,26.44725927,57,20170926230000
419,7.329178272999999,6.215188022,8.0,24.9909124,57,20170927230000
450,6.751959694,6.18924253,13.0,28.66090652,57,20170928230000
474,6.718652887,6.057491091,13.0,28.54439877,57,20170929230000
505,6.222048537,6.004896502999999,17.0,24.76817699,57,20170930230000
533,6.221719078,5.7936897279999995,10.0,25.29383255,57,20171007230000
564,6.628658791,5.733752606,13.0,25.74821277,57,20171008230000
588,6.608205841,5.659450626,13.0,23.76758102,57,20171009230000
619,6.487943016,5.669395413999999,12.0,25.62199604,57,20171010230000
643,6.462054318,5.651657382000001,6.0,27.76768044,57,20171011230000
667,6.184128312,3.1258019530000003,6.0,18.68007593,57,20171012230000
8,2.2,6.0,19.0,57.84210526,59,20170925230000
26,2.2,6.0,27.0,55.51851852,59,20170924230000
63,2.2612903230000003,6.0,20.0,57.45,59,20170923230000
83,2.2,6.0,11.0,109.0,59,20171112230000
102,2.204255319,6.0,28.0,55.32142857,59,20170922230000
122,2.2,6.0,12.0,108.25,59,20171111230000
129,2.2,6.0,9.0,111.0,59,20171107230000
155,2.211627907,6.0,27.0,55.51851852,59,20170921230000
301,2.2,6.0,9.0,111.0,59,20171110230000
553,2.3363636359999997,6.0,17.0,49.94117647,59,20170920230000
689,2.2,6.0,10.0,109.9,59,20171109230000
793,2.2,6.0,8.0,112.375,59,20171218230000
869,2.225157233,6.0,53.0,96.22641509,59,20170826230000
893,2.223684211,6.0,45.0,51.11111111,59,20170827230000
924,2.231578947,6.0,36.0,49.97222222,59,20170828230000
955,2.2169491530000003,6.0,39.0,49.97435897,59,20170829230000
979,2.255,6.0,25.0,49.96,59,20170830230000
1003,2.208,6.0,33.0,49.96969697,59,20170831230000
1027,2.209090909,6.0,35.0,49.97142857,59,20170901230000
1058,2.23255814,6.0,26.0,49.96153846,59,20170902230000
1070,2.2,6.0,10.0,109.9,59,20171108230000
1089,2.215909091,6.0,29.0,49.96551724,59,20170903230000
1113,2.253846154,6.0,18.0,49.94444444,59,20170904230000
1137,2.4,6.0,8.0,49.875,59,20170905230000
1168,2.4,6.0,5.0,50.0,59,20170906230000
1192,2.3375,6.0,12.0,49.91666667,59,20170907230000
1223,2.211764706,6.0,26.0,49.96153846,59,20170908230000
1247,2.2407407409999998,6.0,19.0,49.94736842,59,20170909230000
1271,2.25,6.0,21.0,49.95238095,59,20170910230000
1333,2.205263158,6.0,25.0,49.96,59,20170912230000
1357,2.2,6.0,26.0,49.96153846,59,20170913230000
1381,2.2,6.0,23.0,56.47826087,59,20170914230000
1402,2.2,6.0,9.0,111.0,59,20171217230000
1412,2.25,6.0,16.0,59.3125,59,20170915230000
1436,2.313636364,6.0,12.0,62.41666667,59,20170916230000
1467,2.258333333,6.0,17.0,49.94117647,59,20170917230000
1491,2.2,6.0,25.0,55.96,59,20170918230000
1515,2.219512195,6.0,22.0,56.77272727,59,20170919230000
1560,2.2,6.0,22.0,56.77272727,59,20170926230000
1615,2.0526315790000003,6.0,21.0,57.0952381,59,20170928230000
1646,2.0,6.0,30.0,54.96666667,59,20170929230000
1670,2.0,6.0,33.0,54.51515152,59,20170930230000
1701,2.2,6.0,8.0,49.875,59,20171001230000
1725,2.092592593,6.0,17.0,49.94117647,59,20171002230000
1749,2.051162791,6.0,21.0,57.0952381,59,20171003230000
1762,2.2,6.0,8.0,112.375,59,20171216230000
1780,2.0333333330000003,6.0,25.0,55.96,59,20171004230000
1804,2.1818181819999998,6.0,11.0,63.54545455,59,20171005230000
1835,2.2,6.0,7.0,57.0,59,20171006230000
1859,2.106666667,6.0,16.0,90.5625,59,20171007230000
1890,2.016666667,6.0,23.0,104.34782609999999,59,20171008230000
1914,2.0,6.0,23.0,104.34782609999999,59,20171009230000
1938,2.0,6.0,20.0,104.95,59,20171010230000
1954,3.2,6.0,24.0,56.20833333,59,20180203230000
1969,2.163157895,6.0,5.0,119.8,59,20171011230000
2024,2.0,6.0,24.0,104.16666670000001,59,20171013230000
2048,2.0393442619999997,6.0,20.0,99.95,59,20171014230000
2072,2.2,6.0,6.0,99.83333333,59,20171015230000
2103,2.2,6.0,5.0,99.8,59,20171016230000
2122,2.2,6.0,8.0,112.375,59,20171215230000
2134,2.112121212,6.0,11.0,99.90909091,59,20171017230000
2158,2.2,6.0,6.0,99.83333333,59,20171018230000
2182,2.03255814,6.0,13.0,107.61538459999998,59,20171019230000
2213,2.016393443,6.0,19.0,105.2105263,59,20171020230000
2237,2.014754098,6.0,19.0,105.2105263,59,20171021230000
2268,2.0112903230000003,6.0,19.0,105.2105263,59,20171022230000
2292,2.014754098,6.0,19.0,105.2105263,59,20171023230000
2316,2.0,6.0,4.0,99.75,59,20171024230000
2335,3.2,6.0,18.0,58.27777778,59,20180202230000
2347,2.0714285709999998,6.0,19.0,105.2105263,59,20171025230000
2378,2.2,6.0,15.0,106.6,59,20171026230000
2402,2.2,6.0,17.0,105.8235294,59,20171027230000
2426,2.2,6.0,10.0,109.9,59,20171028230000
2450,2.2,6.0,17.0,105.8235294,59,20171029230000
2481,2.2,6.0,19.0,105.2105263,59,20171030230000
2512,2.2,6.0,18.0,105.5,59,20171031230000
2536,2.2,6.0,18.0,105.5,59,20171101230000
2560,2.2,6.0,15.0,106.6,59,20171102230000
2584,2.2,6.0,16.0,106.1875,59,20171103230000
2610,2.2,6.0,14.0,99.92857143,59,20171214230000
2622,2.2,6.0,17.0,105.8235294,59,20171104230000
2646,2.2,6.0,17.0,105.8235294,59,20171105230000
2670,2.2,6.0,13.0,107.61538459999998,59,20171106230000
2698,2.2,6.0,9.0,111.0,59,20171113230000
2736,2.2,6.0,11.0,109.0,59,20171114230000
2760,2.2,6.0,10.0,109.9,59,20171115230000
2784,2.2,6.0,11.0,109.0,59,20171116230000
2808,2.2,6.0,8.0,112.375,59,20171117230000
2832,2.2,6.0,12.0,108.25,59,20171118230000
2858,3.2,6.0,24.0,56.20833333,59,20180201230000
2870,2.2,6.0,12.0,108.25,59,20171119230000
2894,2.2,6.0,12.0,108.25,59,20171120230000
2918,2.2,6.0,12.0,108.25,59,20171121230000
2942,2.2,6.0,7.0,99.85714286,59,20171122230000
2966,2.2,6.0,11.0,109.0,59,20171123230000
2969,2.2,6.0,12.0,116.58333329999999,59,20171213230000
3004,2.2,6.0,10.0,109.9,59,20171124230000
3028,2.2,6.0,11.0,99.90909091,59,20171125230000
3052,2.2,6.0,6.0,99.83333333,59,20171126230000
3076,2.2,6.0,5.0,119.8,59,20171127230000
3107,2.2,6.0,5.0,119.8,59,20171128230000
3138,2.2,6.0,4.0,124.75,59,20171129230000
3162,2.2,6.0,7.0,114.1428571,59,20171130230000
3186,2.2,6.0,7.0,114.1428571,59,20171201230000
3210,2.2,6.0,7.0,114.1428571,59,20171202230000
3239,3.2,6.0,18.0,58.27777778,59,20180131230000
3248,2.2,6.0,7.0,114.1428571,59,20171203230000
3272,2.2,6.0,6.0,116.5,59,20171204230000
3296,2.2,6.0,7.0,114.1428571,59,20171205230000
3320,2.2,6.0,6.0,116.5,59,20171206230000
3351,2.2,6.0,6.0,99.83333333,59,20171207230000
3382,2.2,6.0,9.0,111.0,59,20171208230000
3406,2.2,6.0,8.0,112.375,59,20171209230000
3430,2.2,6.0,4.0,99.75,59,20171210230000
3459,2.5101694919999997,6.0,42.0,49.97619048,59,20180312230000
3461,2.2,6.0,7.0,114.1428571,59,20171211230000
3485,2.2,6.0,9.0,111.0,59,20171212230000
3529,2.2,6.0,9.0,99.88888889,59,20171219230000
3553,2.2,6.0,9.0,111.0,59,20171220230000
3584,2.2,6.0,8.0,112.375,59,20171221230000
3610,3.2,6.0,21.0,57.0952381,59,20180130230000
3615,2.2,6.0,8.0,112.375,59,20171222230000
3639,2.2,6.0,7.0,99.85714286,59,20171223230000
3687,2.2,6.0,9.0,111.0,59,20171225230000
3718,2.2,6.0,6.0,99.83333333,59,20171226230000
3749,2.2,6.0,10.0,119.9,59,20171227230000
3773,2.2,6.0,7.0,99.85714286,59,20171228230000
3797,2.2,6.0,8.0,99.875,59,20171229230000
3819,2.511111111,6.0,43.0,49.97674419,59,20180311230000
3828,2.2,6.0,2.0,100.0,59,20171230230000
3852,2.2,6.0,8.0,112.375,59,20171231230000
3883,2.2,6.0,9.0,111.0,59,20180101230000
3907,2.2,6.0,8.0,99.875,59,20180102230000
3931,2.2,6.0,9.0,111.0,59,20180103230000
3962,2.2,6.0,6.0,99.83333333,59,20180104230000
3986,2.2,6.0,7.0,99.85714286,59,20180105230000
3990,2.4132530119999998,6.0,51.0,50.98039216,59,20180428230000
4017,2.2,6.0,9.0,111.0,59,20180106230000
4041,2.2,6.0,2.0,100.0,59,20180107230000
4096,2.5,6.0,10.0,99.9,59,20180109230000
4127,2.692857143,6.0,8.0,112.375,59,20180110230000
4151,2.7,6.0,15.0,63.26666667,59,20180111230000
4175,2.7,6.0,17.0,58.76470588,59,20180112230000
4179,2.519117647,6.0,67.0,50.0,59,20180310230000
4206,2.7,6.0,18.0,58.27777778,59,20180113230000
4230,2.7,6.0,15.0,49.93333333,59,20180114230000
4261,2.7,6.0,19.0,57.84210526,59,20180115230000
4316,2.7,6.0,8.0,49.875,59,20180117230000
4340,2.7,6.0,15.0,59.93333333,59,20180118230000
4364,2.7,6.0,19.0,57.84210526,59,20180119230000
4395,2.7,6.0,18.0,58.27777778,59,20180120230000
4419,2.7,6.0,16.0,59.3125,59,20180121230000
4450,2.7,6.0,12.0,49.91666667,59,20180122230000
4474,2.7,6.0,19.0,57.84210526,59,20180123230000
4498,2.866666667,6.0,20.0,57.45,59,20180124230000
4504,2.435384615,6.0,45.0,51.11111111,59,20180427230000
4529,3.2,6.0,21.0,57.0952381,59,20180125230000
4560,3.2,6.0,22.0,56.77272727,59,20180126230000
4584,3.2,6.0,21.0,57.0952381,59,20180127230000
4608,3.2,6.0,22.0,56.77272727,59,20180128230000
4639,3.2,6.0,23.0,56.47826087,59,20180129230000
4643,3.2,6.0,27.0,55.51851852,59,20180204230000
4667,2.639393939,6.0,23.0,49.217391299999996,59,20180309230000
4674,3.2,6.0,23.0,56.47826087,59,20180205230000
4698,3.2,6.0,27.0,55.51851852,59,20180206230000
4722,3.2,6.0,28.0,55.32142857,59,20180207230000
4746,3.2,6.0,28.0,55.32142857,59,20180208230000
4777,3.2,6.0,27.0,55.51851852,59,20180209230000
4808,3.2,6.0,22.0,49.95454546,59,20180210230000
4832,3.2,6.0,26.0,55.73076923,59,20180211230000
4856,3.2,6.0,32.0,54.65625,59,20180212230000
4880,3.2,6.0,32.0,54.65625,59,20180213230000
4885,2.424637681,6.0,47.0,51.06382979,59,20180426230000
4918,3.2,6.0,27.0,49.96296296,59,20180214230000
4942,3.2,6.0,25.0,49.96,59,20180215230000
4966,3.2,6.0,22.0,56.77272727,59,20180216230000
4990,3.2,6.0,35.0,54.25714286,59,20180217230000
5021,3.2,6.0,26.0,55.73076923,59,20180218230000
5052,3.2,6.0,21.0,49.95238095,59,20180219230000
5076,3.2,6.0,28.0,55.32142857,59,20180220230000
5100,3.2,6.0,17.0,49.94117647,59,20180221230000
5124,3.2,6.0,53.0,43.20754717,59,20180222230000
5148,2.5714285709999998,6.0,4.0,50.0,59,20180308230000
5162,3.2,6.0,45.0,39.97777778,59,20180223230000
5186,3.2,6.0,53.0,39.98113208,59,20180224230000
5210,3.2,6.0,32.0,39.96875,59,20180225230000
5234,3.2,6.0,60.0,40.0,59,20180226230000
5258,3.2,6.0,52.0,39.98076923,59,20180227230000
5296,3.2,6.0,2.0,40.0,59,20180228230000
5320,3.2,6.0,69.0,49.71014493,59,20180301230000
5344,3.2,6.0,45.0,49.97777778,59,20180302230000
5368,3.2,6.0,38.0,49.97368421,59,20180303230000
5396,3.2,6.0,10.0,49.9,59,20180304230000
5405,2.403797468,6.0,53.0,50.94339623,59,20180425230000
5451,3.0,6.0,48.0,50.0,59,20180306230000
5475,3.0,6.0,8.0,49.875,59,20180307230000
5488,2.513043478,6.0,44.0,49.97727273,59,20180313230000
5519,2.514473684,6.0,50.0,50.0,59,20180314230000
5567,2.5928571430000003,6.0,13.0,99.92307692,59,20180316230000
5591,2.510810811,6.0,52.0,50.96153846,59,20180317230000
5615,2.7,6.0,9.0,49.88888889,59,20180318230000
5627,2.7,6.0,3.0,50.0,59,20180424230000
5670,2.54,6.0,26.0,51.88461539,59,20180320230000
5718,2.521538462,6.0,41.0,49.97560976,59,20180322230000
5742,2.50875,6.0,55.0,50.90909091,59,20180323230000
5773,2.51369863,6.0,49.0,51.02040816,59,20180324230000
5797,2.509756098,6.0,52.0,50.96153846,59,20180325230000
5821,2.515584416,6.0,52.0,50.96153846,59,20180326230000
5845,2.51125,6.0,54.0,50.92592593,59,20180327230000
5876,2.507608696,6.0,57.0,50.87719298,59,20180328230000
5900,2.432857143,6.0,48.0,50.0,59,20180329230000
5924,2.4108108109999997,6.0,52.0,50.0,59,20180330230000
5948,2.41097561,6.0,53.0,50.0,59,20180331230000
5972,2.485507246,6.0,43.0,49.97674419,59,20180401230000
6003,2.423809524,6.0,41.0,49.97560976,59,20180402230000
6027,2.410526316,6.0,38.0,49.97368421,59,20180403230000
6051,2.7,6.0,1.0,79.0,59,20180404230000
6099,2.431372549,6.0,18.0,99.94444444,59,20180406230000
6130,2.455357143,6.0,19.0,97.31578947,59,20180407230000
6154,2.408955224,6.0,34.0,64.67647059,59,20180408230000
6178,2.412857143,6.0,45.0,51.11111111,59,20180409230000
6202,2.44,6.0,40.0,51.225,59,20180410230000
6226,2.40375,6.0,51.0,50.98039216,59,20180411230000
6257,2.5125,6.0,36.0,51.36111111,59,20180412230000
6281,2.690322581,6.0,18.0,52.72222222,59,20180413230000
6329,2.404477612,6.0,41.0,51.19512195,59,20180415230000
6354,2.405769231,6.0,37.0,52.67567568,59,20180416230000
6378,2.4,6.0,41.0,51.19512195,59,20180417230000
6402,2.4,6.0,45.0,52.22222222,59,20180418230000
6426,2.4,6.0,47.0,52.12765957,59,20180419230000
6450,2.4,6.0,46.0,52.17391304,59,20180420230000
6474,2.4,6.0,48.0,52.08333333,59,20180421230000
6498,2.7,6.0,1.0,50.0,59,20180422230000
6527,2.413414634,6.0,51.0,50.98039216,59,20180429230000
6551,2.172289157,6.0,43.0,62.20930233,59,20180430230000
6575,2.2,6.0,6.0,49.83333333,59,20180501230000
6623,2.0152542369999997,6.0,36.0,51.36111111,59,20180503230000
6647,2.008571429,6.0,43.0,51.13953488,59,20180504230000
6671,2.011111111,6.0,47.0,51.06382979,59,20180505230000
6695,2.2,6.0,2.0,50.0,59,20180506230000
6743,2.131707317,6.0,26.0,49.96153846,59,20180508230000
6767,2.019736842,6.0,46.0,51.08695652,59,20180509230000
6791,2.008333333,6.0,51.0,50.98039216,59,20180510230000
6815,2.007575758,6.0,47.0,51.06382979,59,20180511230000
6839,2.2,6.0,10.0,49.9,59,20180512230000
6863,2.040816327,6.0,33.0,49.96969697,59,20180513230000
6887,2.008,6.0,49.0,51.02040816,59,20180514230000
6911,2.021212121,6.0,41.0,51.19512195,59,20180515230000
6935,2.2,6.0,3.0,50.0,59,20180516230000
6959,2.171428571,6.0,4.0,50.0,59,20180517230000
6983,2.095,6.0,28.0,49.96428571,59,20180518230000
7007,2.1612903230000002,6.0,20.0,49.95,59,20180519230000
7031,2.011764706,6.0,42.0,51.16666667,59,20180520230000
7055,2.036363636,6.0,36.0,49.97222222,59,20180521230000
7079,2.019672131,6.0,41.0,51.19512195,59,20180522230000
7103,2.0,6.0,54.0,50.0,59,20180523230000
7127,2.0047058819999997,6.0,51.0,51.96078431,59,20180524230000
7151,2.003125,6.0,41.0,51.19512195,59,20180525230000
7175,2.0,6.0,52.0,50.96153846,59,20180526230000
7199,2.041935484,6.0,37.0,51.32432432,59,20180527230000
7223,2.2,6.0,4.0,62.5,59,20180528230000
7247,2.019642857,6.0,40.0,49.975,59,20180529230000
7271,2.048214286,6.0,35.0,51.4,59,20180530230000
7295,2.03125,6.0,40.0,51.225,59,20180531230000
7319,2.005263158,6.0,52.0,50.96153846,59,20180601230000
7343,2.0,6.0,52.0,50.96153846,59,20180602230000
7367,2.0086956519999997,6.0,45.0,51.11111111,59,20180603230000
7391,2.012121212,6.0,44.0,51.11363636,59,20180604230000
7415,2.173076923,6.0,18.0,49.94444444,59,20180605230000
7439,2.0125,6.0,48.0,51.04166667,59,20180606230000
7463,2.007142857,6.0,50.0,51.0,59,20180607230000
7487,2.0152542369999997,6.0,38.0,51.28947368,59,20180608230000
7511,2.076,6.0,31.0,51.58064516,59,20180609230000
7535,2.161111111,6.0,22.0,49.95454546,59,20180610230000
7559,2.126923077,6.0,17.0,49.94117647,59,20180611230000
7607,2.0771428569999997,6.0,21.0,49.95238095,59,20180613230000
7631,2.053846154,6.0,39.0,51.25641026,59,20180614230000
7727,2.011111111,6.0,37.0,49.97297297,59,20180618230000
7751,2.152631579,6.0,13.0,53.76923077,59,20180619230000
7775,2.034210526,6.0,29.0,51.68965517,59,20180620230000
7799,2.004444444,6.0,29.0,51.68965517,59,20180621230000
7823,2.023076923,6.0,25.0,51.96,59,20180622230000
7847,2.0692307690000002,6.0,18.0,49.94444444,59,20180623230000
7871,2.0,6.0,28.0,51.75,59,20180624230000
7895,2.034285714,6.0,22.0,52.22727273,59,20180625230000
7919,2.1888888890000002,6.0,6.0,49.83333333,59,20180626230000
7943,2.014285714,6.0,14.0,49.92857143,59,20180627230000
7967,2.2,6.0,2.0,50.0,59,20180628230000
7991,2.075,6.0,14.0,53.5,59,20180629230000
8015,2.2,6.0,1.0,50.0,59,20180630230000
8016,2.133333333,6.0,6.0,49.83333333,59,20180701000000
8017,2.0,6.0,2.0,48.0,59,20180704000000
8018,2.15,6.0,4.0,49.25,59,20180705000000
8019,0.8,7.5,8.0,49.875,59,20180718000000
8020,1.0,7.5,5.0,99.8,59,20180727000000
8021,0.892307692,7.5,9.0,99.88888889,59,20180728000000
25,3.0333333330000003,5.0,2.0,99.5,315,20181104230000
43,3.0333333330000003,5.0,3.0,99.66666667,315,20181103230000
75,3.0333333330000003,5.0,3.0,99.66666667,315,20181102230000
110,2.7285714289999996,5.0,2.0,119.5,315,20181211230000
163,2.731481482,5.0,8.0,104.875,315,20181210230000
202,2.7690909089999995,5.0,8.0,104.875,315,20181209230000
255,2.9711864410000004,5.0,9.0,76.55555556,315,20190126230000
270,2.833333333,5.0,7.0,107.0,315,20181208230000
289,2.575,5.0,1.0,119.0,315,20181026230000
313,2.8452830189999996,5.0,17.0,61.11764706,315,20181027230000
337,3.066666667,5.0,20.0,59.95,315,20181028230000
368,3.0333333330000003,5.0,20.0,59.95,315,20181029230000
404,3.0333333330000003,5.0,2.0,99.5,315,20181105230000
428,3.0,5.0,4.0,59.75,315,20181106230000
514,3.05,5.0,3.0,59.66666667,315,20181109230000
538,3.025,5.0,5.0,60.0,315,20181110230000
562,3.025,5.0,3.0,59.66666667,315,20181111230000
586,3.0625,5.0,4.0,59.75,315,20181112230000
606,2.964705882,5.0,5.0,108.0,315,20190125230000
617,3.0239999999999996,5.0,5.0,80.0,315,20181113230000
619,2.83125,5.0,7.0,111.2857143,315,20181207230000
648,3.047826087,5.0,5.0,72.0,315,20181114230000
672,3.039130435,5.0,5.0,72.0,315,20181115230000
696,3.03,5.0,2.0,79.5,315,20181116230000
720,3.04,5.0,6.0,80.0,315,20181117230000
758,3.0466666669999998,5.0,3.0,79.66666667,315,20181118230000
782,3.037142857,5.0,7.0,80.0,315,20181119230000
806,3.0242424239999997,5.0,7.0,80.0,315,20181120230000
830,3.032,5.0,5.0,80.0,315,20181121230000
868,3.0325,5.0,8.0,79.875,315,20181122230000
892,3.0342857139999997,5.0,7.0,80.0,315,20181123230000
916,3.0333333330000003,5.0,3.0,79.66666667,315,20181124230000
940,3.04,5.0,8.0,79.875,315,20181125230000
964,3.0342857139999997,5.0,7.0,80.0,315,20181126230000
1002,3.04,5.0,8.0,79.875,315,20181127230000
1026,3.0,5.0,12.0,79.91666667,315,20181128230000
1050,3.1,5.0,13.0,49.92307692,315,20181129230000
1074,2.856862745,5.0,8.0,101.125,315,20181130230000
1105,2.859375,5.0,5.0,102.0,315,20181201230000
1113,2.97,5.0,9.0,103.2222222,315,20190124230000
1136,2.766666667,5.0,7.0,107.0,315,20181202230000
1160,2.875,5.0,2.0,119.5,315,20181203230000
1184,2.875,5.0,3.0,120.0,315,20181204230000
1208,2.768085106,5.0,15.0,98.0,315,20190309230000
1215,2.8960784310000003,5.0,8.0,104.875,315,20181205230000
1246,2.8538461539999997,5.0,2.0,104.5,315,20181206230000
1259,2.734545455,5.0,8.0,108.625,315,20181212230000
1283,2.7314285710000004,5.0,5.0,114.0,315,20181213230000
1307,2.7355555560000004,5.0,7.0,107.0,315,20181214230000
1322,2.585625,5.0,30.0,86.76666667,315,20190529230000
1337,2.97,5.0,6.0,104.83333329999999,315,20190123230000
1345,2.733333333,5.0,7.0,107.0,315,20181215230000
1369,2.733333333,5.0,4.0,120.0,315,20181216230000
1393,2.733333333,5.0,7.0,111.2857143,315,20181217230000
1417,2.7285714289999996,5.0,4.0,120.0,315,20181218230000
1448,2.7372093019999997,5.0,6.0,109.83333329999999,315,20181219230000
1479,2.731818182,5.0,3.0,120.0,315,20181220230000
1503,2.77027027,5.0,5.0,114.0,315,20181221230000
1527,2.7606060610000003,5.0,5.0,108.0,315,20181222230000
1551,2.763157895,5.0,6.0,104.83333329999999,315,20181223230000
