,id,frtstGrupp,flanGrupp,frtstCo,frmhsFclu,hvstGrupp,grwtLt,fcluHg,lefLt,hvstCo,frmWeek,lefCunt,lefBt,stemThck,outtrn,ec,ph,cunt,otmsuplyqy
2703,45,14.734677419354801,14.7701612903226,0.0,15.5483870967742,9.33,15.4629032258064,25.185483870967698,37.906451612903204,0.0,10,15.612903225806502,18.5322580645161,8.33306451612903,2245.0,2.1,5.8,11.85143497,52.56747405
2704,45,14.734677419354801,14.7701612903226,0.0,15.5483870967742,9.33,15.4629032258064,25.185483870967698,37.906451612903204,0.0,10,15.612903225806502,18.5322580645161,8.33306451612903,2245.0,2.0985416669999997,5.7959722220000005,12.05574324,45.53846154
2705,45,14.734677419354801,14.7701612903226,0.0,15.5483870967742,9.33,15.4629032258064,25.185483870967698,37.906451612903204,0.0,10,15.612903225806502,18.5322580645161,8.33306451612903,2245.0,2.1,5.8,10.38529282,51.03370787
2706,45,15.39,15.791044776119401,0.0,16.791044776119403,9.67,16.7268656716418,10.4,37.0223880597015,0.0,11,16.044776119403,16.465671641791,7.1268656716417995,4627.0,2.1,7.0,5.928431152999999,58.41891892
2707,45,15.39,15.791044776119401,0.0,16.791044776119403,9.67,16.7268656716418,10.4,37.0223880597015,0.0,11,16.044776119403,16.465671641791,7.1268656716417995,4627.0,2.1,6.34952381,5.0509062689999995,59.1972973
2708,45,15.39,15.791044776119401,0.0,16.791044776119403,9.67,16.7268656716418,10.4,37.0223880597015,0.0,11,16.044776119403,16.465671641791,7.1268656716417995,4627.0,2.1,5.8,8.385023439,54.77027027
2709,45,15.39,15.791044776119401,0.0,16.791044776119403,9.67,16.7268656716418,10.4,37.0223880597015,0.0,11,16.044776119403,16.465671641791,7.1268656716417995,4627.0,2.1,5.8,10.36309588,51.43250689
2710,45,15.39,15.791044776119401,0.0,16.791044776119403,9.67,16.7268656716418,10.4,37.0223880597015,0.0,11,16.044776119403,16.465671641791,7.1268656716417995,4627.0,2.1,5.8,12.28401613,52.34444444
2711,45,15.39,15.791044776119401,0.0,16.791044776119403,9.67,16.7268656716418,10.4,37.0223880597015,0.0,11,16.044776119403,16.465671641791,7.1268656716417995,4627.0,2.1,6.465277778,8.024794497,55.12837838
2712,45,15.39,15.791044776119401,0.0,16.791044776119403,9.67,16.7268656716418,10.4,37.0223880597015,0.0,11,16.044776119403,16.465671641791,7.1268656716417995,4627.0,2.1,6.0,3.0,56.25
2713,45,15.4356,16.5293532338308,0.0,17.0298507462687,0.0,0.0,0.0,39.2059701492537,0.0,12,14.0298507462687,17.4776119402985,8.02522388059702,2497.0,2.1,6.0,9.982121212000001,56.25
2714,45,15.4356,16.5293532338308,0.0,17.0298507462687,0.0,0.0,0.0,39.2059701492537,0.0,12,14.0298507462687,17.4776119402985,8.02522388059702,2497.0,2.1,6.0,2.0,56.25
2715,45,15.4356,16.5293532338308,0.0,17.0298507462687,0.0,0.0,0.0,39.2059701492537,0.0,12,14.0298507462687,17.4776119402985,8.02522388059702,2497.0,2.1,6.0,7.982121212000001,56.25
2716,45,15.4356,16.5293532338308,0.0,17.0298507462687,0.0,0.0,0.0,39.2059701492537,0.0,12,14.0298507462687,17.4776119402985,8.02522388059702,2497.0,2.1,6.0,5.7112878789999995,56.25
2717,45,15.4356,16.5293532338308,0.0,17.0298507462687,0.0,0.0,0.0,39.2059701492537,0.0,12,14.0298507462687,17.4776119402985,8.02522388059702,2497.0,2.1,6.0,4.0,56.25
2718,45,15.4356,16.5293532338308,0.0,17.0298507462687,0.0,0.0,0.0,39.2059701492537,0.0,12,14.0298507462687,17.4776119402985,8.02522388059702,2497.0,2.0985416669999997,5.995833332999999,3.0,56.25
2719,45,16.5155223880597,15.9731343283582,0.0,16.791044776119403,10.5,0.0,0.0,38.462686567164205,0.0,13,14.0597014925373,18.7402985074627,8.559552238805981,5002.0,2.1,6.0,10.98212121,56.25
2720,45,16.5155223880597,15.9731343283582,0.0,16.791044776119403,10.5,0.0,0.0,38.462686567164205,0.0,13,14.0597014925373,18.7402985074627,8.559552238805981,5002.0,2.0985416669999997,5.995833332999999,8.982121212000001,56.25
2721,45,16.5155223880597,15.9731343283582,0.0,16.791044776119403,10.5,0.0,0.0,38.462686567164205,0.0,13,14.0597014925373,18.7402985074627,8.559552238805981,5002.0,2.0985416669999997,5.995833332999999,9.391212121,56.25
2722,45,16.5155223880597,15.9731343283582,0.0,16.791044776119403,10.5,0.0,0.0,38.462686567164205,0.0,13,14.0597014925373,18.7402985074627,8.559552238805981,5002.0,2.0985416669999997,5.995833332999999,2.0,56.25
2723,45,16.5155223880597,15.9731343283582,0.0,16.791044776119403,10.5,0.0,0.0,38.462686567164205,0.0,13,14.0597014925373,18.7402985074627,8.559552238805981,5002.0,2.1,6.0,11.98212121,56.25
2724,45,16.5155223880597,15.9731343283582,0.0,16.791044776119403,10.5,0.0,0.0,38.462686567164205,0.0,13,14.0597014925373,18.7402985074627,8.559552238805981,5002.0,2.1,6.0,3.0,56.25
2725,45,16.5155223880597,15.9731343283582,0.0,16.791044776119403,10.5,0.0,0.0,38.462686567164205,0.0,13,14.0597014925373,18.7402985074627,8.559552238805981,5002.0,2.1,6.0,5.982121212000001,56.25
2726,45,16.4874626865671,15.791044776119401,0.0,16.791044776119403,11.0,0.0,0.0,40.5313432835821,0.0,14,14.0597014925373,21.6731343283582,10.3580597014925,3614.0,2.1,6.0,8.982121212000001,56.25
2727,45,16.4874626865671,15.791044776119401,0.0,16.791044776119403,11.0,0.0,0.0,40.5313432835821,0.0,14,14.0597014925373,21.6731343283582,10.3580597014925,3614.0,2.0985416669999997,5.995833332999999,8.982121212000001,56.25
2728,45,16.4874626865671,15.791044776119401,0.0,16.791044776119403,11.0,0.0,0.0,40.5313432835821,0.0,14,14.0597014925373,21.6731343283582,10.3580597014925,3614.0,2.1,6.0,8.982121212000001,56.25
2729,45,16.4874626865671,15.791044776119401,0.0,16.791044776119403,11.0,0.0,0.0,40.5313432835821,0.0,14,14.0597014925373,21.6731343283582,10.3580597014925,3614.0,2.1,6.0,2.0,56.25
2730,45,16.4874626865671,15.791044776119401,0.0,16.791044776119403,11.0,0.0,0.0,40.5313432835821,0.0,14,14.0597014925373,21.6731343283582,10.3580597014925,3614.0,2.098542679,5.995836225,8.982121212000001,56.25
2731,45,16.4874626865671,15.791044776119401,0.0,16.791044776119403,11.0,0.0,0.0,40.5313432835821,0.0,14,14.0597014925373,21.6731343283582,10.3580597014925,3614.0,2.0985416669999997,5.995833332999999,9.982121212000001,56.25
2732,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,7603.0,2.1,6.0,7.982121212000001,56.25
2733,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,7603.0,2.1,6.0,8.982121212000001,56.25
2734,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,7603.0,2.0985416669999997,5.995833332999999,4.987121212,56.25
2735,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,7603.0,2.1,6.0,8.982121212000001,56.25
2736,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,7603.0,2.1,6.0,9.982121212000001,56.25
2737,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,7603.0,2.1,6.0,7.1271212120000005,56.25
2738,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,7603.0,2.097083333,5.9916666670000005,8.241212121,56.25
2739,45,16.6606060606061,15.515151515151501,0.0,16.5151515151515,12.4,0.0,0.0,41.3742424242424,0.0,16,9.04545454545455,20.35,9.86439393939394,3674.0,2.095625,5.9875,9.982121212000001,56.25
2740,45,16.6606060606061,15.515151515151501,0.0,16.5151515151515,12.4,0.0,0.0,41.3742424242424,0.0,16,9.04545454545455,20.35,9.86439393939394,3674.0,2.1,6.0,8.982121212000001,56.25
2741,45,16.6606060606061,15.515151515151501,0.0,16.5151515151515,12.4,0.0,0.0,41.3742424242424,0.0,16,9.04545454545455,20.35,9.86439393939394,3674.0,2.1,6.0,8.982121212000001,56.25
2742,45,16.6606060606061,15.515151515151501,0.0,16.5151515151515,12.4,0.0,0.0,41.3742424242424,0.0,16,9.04545454545455,20.35,9.86439393939394,3674.0,2.0985416669999997,5.995833332999999,3.0,56.25
2743,45,16.6606060606061,15.515151515151501,0.0,16.5151515151515,12.4,0.0,0.0,41.3742424242424,0.0,16,9.04545454545455,20.35,9.86439393939394,3674.0,2.0985416669999997,5.995833332999999,8.565454546,56.25
2744,45,16.6606060606061,15.515151515151501,0.0,16.5151515151515,12.4,0.0,0.0,41.3742424242424,0.0,16,9.04545454545455,20.35,9.86439393939394,3674.0,2.1,6.0,8.122121212,56.25
2745,45,16.2969696969697,15.515151515151501,0.0,16.5151515151515,0.0,0.0,0.0,41.4833333333334,0.0,17,9.06060606060606,21.033333333333303,10.2221212121212,7220.0,2.097058824,5.991596639,6.965454546,56.25
2746,45,16.2969696969697,15.515151515151501,0.0,16.5151515151515,0.0,0.0,0.0,41.4833333333334,0.0,17,9.06060606060606,21.033333333333303,10.2221212121212,7220.0,2.1,6.0,7.982121212000001,56.25
2747,45,16.2969696969697,15.515151515151501,0.0,16.5151515151515,0.0,0.0,0.0,41.4833333333334,0.0,17,9.06060606060606,21.033333333333303,10.2221212121212,7220.0,2.1,6.0,8.132121212000001,56.25
2748,45,16.2969696969697,15.515151515151501,0.0,16.5151515151515,0.0,0.0,0.0,41.4833333333334,0.0,17,9.06060606060606,21.033333333333303,10.2221212121212,7220.0,2.0985416669999997,5.995833332999999,5.982121212000001,56.25
2749,45,16.2969696969697,15.515151515151501,0.0,16.5151515151515,0.0,0.0,0.0,41.4833333333334,0.0,17,9.06060606060606,21.033333333333303,10.2221212121212,7220.0,2.1,6.0,7.982121212000001,56.25
2750,45,16.2969696969697,15.515151515151501,0.0,16.5151515151515,0.0,0.0,0.0,41.4833333333334,0.0,17,9.06060606060606,21.033333333333303,10.2221212121212,7220.0,2.1,6.0,8.097121212000001,56.25
2751,45,16.2969696969697,15.515151515151501,0.0,16.5151515151515,0.0,0.0,0.0,41.4833333333334,0.0,17,9.06060606060606,21.033333333333303,10.2221212121212,7220.0,2.1,6.0,8.092121212,56.25
2752,45,16.3132,15.72,0.0,16.72,15.0,0.0,0.0,41.472727272727205,0.0,18,8.81818181818182,22.8090909090909,10.2160606060606,5592.0,2.1,6.0,8.097121212000001,56.25
2753,45,16.3132,15.72,0.0,16.72,15.0,0.0,0.0,41.472727272727205,0.0,18,8.81818181818182,22.8090909090909,10.2160606060606,5592.0,2.1,6.0,8.107121212000001,56.25
2754,45,16.3132,15.72,0.0,16.72,15.0,0.0,0.0,41.472727272727205,0.0,18,8.81818181818182,22.8090909090909,10.2160606060606,5592.0,2.1,6.0,8.082121212,56.25
2755,45,16.3132,15.72,0.0,16.72,15.0,0.0,0.0,41.472727272727205,0.0,18,8.81818181818182,22.8090909090909,10.2160606060606,5592.0,2.1,6.0,7.982121212000001,56.25
2756,45,16.3132,15.72,0.0,16.72,15.0,0.0,0.0,41.472727272727205,0.0,18,8.81818181818182,22.8090909090909,10.2160606060606,5592.0,2.1,6.0,7.982121212000001,56.25
2757,45,16.3132,15.72,0.0,16.72,15.0,0.0,0.0,41.472727272727205,0.0,18,8.81818181818182,22.8090909090909,10.2160606060606,5592.0,2.1,6.0,3.0,56.25
2758,45,16.3132,15.72,0.0,16.72,15.0,0.0,0.0,41.472727272727205,0.0,18,8.81818181818182,22.8090909090909,10.2160606060606,5592.0,2.1,6.0,7.982121212000001,56.25
2759,45,16.4874626865671,15.791044776119401,0.0,16.791044776119403,14.0,0.0,0.0,42.3671641791045,0.0,19,8.59701492537313,21.4253731343284,9.777014925373141,5147.0,2.1,6.0,7.982121212000001,56.25
2760,45,16.4874626865671,15.791044776119401,0.0,16.791044776119403,14.0,0.0,0.0,42.3671641791045,0.0,19,8.59701492537313,21.4253731343284,9.777014925373141,5147.0,2.1,6.0,7.982121212000001,56.25
2761,45,16.4874626865671,15.791044776119401,0.0,16.791044776119403,14.0,0.0,0.0,42.3671641791045,0.0,19,8.59701492537313,21.4253731343284,9.777014925373141,5147.0,2.1,6.0,1.0,56.25
2762,45,16.4874626865671,15.791044776119401,0.0,16.791044776119403,14.0,0.0,0.0,42.3671641791045,0.0,19,8.59701492537313,21.4253731343284,9.777014925373141,5147.0,2.1,6.0,4.0,56.25
2763,45,16.4874626865671,15.791044776119401,0.0,16.791044776119403,14.0,0.0,0.0,42.3671641791045,0.0,19,8.59701492537313,21.4253731343284,9.777014925373141,5147.0,2.1,6.0,7.982121212000001,56.25
2764,45,16.4874626865671,15.791044776119401,0.0,16.791044776119403,14.0,0.0,0.0,42.3671641791045,0.0,19,8.59701492537313,21.4253731343284,9.777014925373141,5147.0,2.1,6.0,3.0,56.25
2765,45,16.4874626865671,15.791044776119401,0.0,16.791044776119403,14.0,0.0,0.0,42.3671641791045,0.0,19,8.59701492537313,21.4253731343284,9.777014925373141,5147.0,2.098540653,5.995830438,7.982121212000001,56.25
2766,45,16.233731343283598,15.791044776119401,0.0,16.791044776119403,17.0,0.0,0.0,42.165671641791,0.0,20,8.059701492537311,22.819402985074703,9.90089552238806,5309.0,2.098542679,5.995836225,7.982121212000001,56.25
2767,45,16.233731343283598,15.791044776119401,0.0,16.791044776119403,17.0,0.0,0.0,42.165671641791,0.0,20,8.059701492537311,22.819402985074703,9.90089552238806,5309.0,2.0985416669999997,5.995833332999999,7.982121212000001,56.25
2768,45,16.233731343283598,15.791044776119401,0.0,16.791044776119403,17.0,0.0,0.0,42.165671641791,0.0,20,8.059701492537311,22.819402985074703,9.90089552238806,5309.0,2.1,6.0,7.982121212000001,56.25
2769,45,16.233731343283598,15.791044776119401,0.0,16.791044776119403,17.0,0.0,0.0,42.165671641791,0.0,20,8.059701492537311,22.819402985074703,9.90089552238806,5309.0,2.1,6.0,7.982121212000001,56.25
2770,45,16.233731343283598,15.791044776119401,0.0,16.791044776119403,17.0,0.0,0.0,42.165671641791,0.0,20,8.059701492537311,22.819402985074703,9.90089552238806,5309.0,2.1,6.0,7.982121212000001,56.25
2771,45,16.233731343283598,15.791044776119401,0.0,16.791044776119403,17.0,0.0,0.0,42.165671641791,0.0,20,8.059701492537311,22.819402985074703,9.90089552238806,5309.0,2.1,6.0,7.982121212000001,56.25
2772,45,16.233731343283598,15.791044776119401,0.0,16.791044776119403,17.0,0.0,0.0,42.165671641791,0.0,20,8.059701492537311,22.819402985074703,9.90089552238806,5309.0,2.1,6.0,7.982121212000001,56.25
2773,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,5444.0,1.4785416669999998,5.995833332999999,7.982121212000001,56.25
2774,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,5444.0,1.2,6.0,7.982121212000001,56.25
2775,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,5444.0,1.198328691,5.991643454,7.982121212000001,56.25
2776,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,5444.0,1.2,6.0,6.982121212000001,56.25
2777,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,5444.0,1.199166667,5.995833332999999,7.982121212000001,56.25
2778,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,5444.0,1.198333333,5.9916666670000005,7.982121212000001,56.25
2779,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,5444.0,1.2,6.0,7.982121212000001,56.25
2780,45,14.947391304347802,14.3478260869565,0.0,15.3478260869565,0.0,0.0,0.0,43.7,0.0,22,4.02173913043478,23.829032258064498,0.0,5067.0,1.2,6.0,7.982121212000001,56.25
2781,45,14.947391304347802,14.3478260869565,0.0,15.3478260869565,0.0,0.0,0.0,43.7,0.0,22,4.02173913043478,23.829032258064498,0.0,5067.0,1.199166667,5.995833332999999,7.982121212000001,56.25
2782,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,2.34,5.7,5.0,78.4992785
2783,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,2.28,5.7,5.0,75.75757576
2784,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,2.366666667,5.733333332999999,3.0,75.998076
2785,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,2.4,5.7,2.0,75.75757576
2786,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,2.45,5.7,2.0,75.75757576
2787,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,2.4,5.7,2.0,75.75757576
2788,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,2.366666667,5.533333333,3.0,75.75757576
2789,48,0.791666666666667,1.6,3.25,2.0,0.0,20.175,18.025,39.5,0.0,45,9.25,34.35,12.9325,0.0,2.483333333,5.716666667,7.0,70.91321377
2790,48,0.791666666666667,1.6,3.25,2.0,0.0,20.175,18.025,39.5,0.0,45,9.25,34.35,12.9325,0.0,2.5,5.714285714,8.0,69.62481963
2791,48,0.791666666666667,1.6,3.25,2.0,0.0,20.175,18.025,39.5,0.0,45,9.25,34.35,12.9325,0.0,2.616666667,5.7,6.0,72.15007215
2792,48,0.791666666666667,1.6,3.25,2.0,0.0,20.175,18.025,39.5,0.0,45,9.25,34.35,12.9325,0.0,2.6,5.716666667,7.0,71.42857143
2793,48,0.791666666666667,1.6,3.25,2.0,0.0,20.175,18.025,39.5,0.0,45,9.25,34.35,12.9325,0.0,2.8375,5.7,8.0,65.65656566
2794,48,0.791666666666667,1.6,3.25,2.0,0.0,20.175,18.025,39.5,0.0,45,9.25,34.35,12.9325,0.0,2.7833333330000003,5.7,6.0,65.65656566
2795,48,0.791666666666667,1.6,3.25,2.0,0.0,20.175,18.025,39.5,0.0,45,9.25,34.35,12.9325,0.0,2.8125,5.7,8.0,69.26406926
2796,48,4.0625,4.775,10.0,5.5,0.0,21.125,17.2,54.1,0.0,49,8.75,44.5,9.885,0.0,2.92,5.82,5.0,75.75757576
2797,48,4.0625,4.775,10.0,5.5,0.0,21.125,17.2,54.1,0.0,49,8.75,44.5,9.885,0.0,2.94,5.86,5.0,76.04617605
2798,48,4.0625,4.775,10.0,5.5,0.0,21.125,17.2,54.1,0.0,49,8.75,44.5,9.885,0.0,3.083333333,5.9,7.0,78.02514945
2799,48,4.0625,4.775,10.0,5.5,0.0,21.125,17.2,54.1,0.0,49,8.75,44.5,9.885,0.0,2.9,5.8666666670000005,6.0,79.36507937
2800,48,4.0625,4.775,10.0,5.5,0.0,21.125,17.2,54.1,0.0,49,8.75,44.5,9.885,0.0,2.871428571,5.885714286,7.0,82.97258297
2801,48,4.0625,4.775,10.0,5.5,0.0,21.125,17.2,54.1,0.0,49,8.75,44.5,9.885,0.0,2.916666667,5.8,6.0,82.97258297
2802,48,4.6,5.45416666666667,11.25,6.0,0.0,18.3,13.55,55.85,0.0,50,12.0,44.0,9.8525,0.0,2.74,5.76,6.0,82.61183261
2803,48,4.6,5.45416666666667,11.25,6.0,0.0,18.3,13.55,55.85,0.0,50,12.0,44.0,9.8525,0.0,2.785714286,5.714285714,7.0,82.97258297
2804,48,4.6,5.45416666666667,11.25,6.0,0.0,18.3,13.55,55.85,0.0,50,12.0,44.0,9.8525,0.0,2.7166666669999997,5.716666667,7.0,80.08658009
2805,48,4.6,5.45416666666667,11.25,6.0,0.0,18.3,13.55,55.85,0.0,50,12.0,44.0,9.8525,0.0,2.7833333330000003,5.733333332999999,7.0,82.45722531
2806,48,4.6,5.45416666666667,11.25,6.0,0.0,18.3,13.55,55.85,0.0,50,12.0,44.0,9.8525,0.0,2.833333333,5.7,6.0,85.13708514
2807,48,4.6,5.45416666666667,11.25,6.0,0.0,18.3,13.55,55.85,0.0,50,12.0,44.0,9.8525,0.0,2.9142857139999996,6.114285714,7.0,82.97258297
2808,48,4.6,5.45416666666667,11.25,6.0,0.0,18.3,13.55,55.85,0.0,50,12.0,44.0,9.8525,0.0,2.825,5.65,4.0,83.69408369
2809,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,2.733333333,5.666666667,8.0,64.03318903
2810,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,2.816666667,5.6333333329999995,6.0,82.97258297
2811,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,2.833333333,5.6166666670000005,6.0,82.97258297
2812,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,2.685714286,5.642857143,7.0,85.13708514
2813,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,2.857142857,5.657142857,7.0,82.97258297
2814,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,2.7714285710000004,5.571428571,7.0,81.52958153
2815,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,2.683333333,5.6,6.0,81.52958153
2816,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,1212.607525,2.7,5.533333333,6.0,83.21308321
2817,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,1212.607525,2.8,5.6,6.0,81.52958153
2818,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,1212.607525,2.8428571430000003,5.6,7.0,81.52958153
2819,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,1212.607525,2.883333333,5.6,6.0,81.52958153
2820,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,1212.607525,2.928571429,5.6,7.0,81.52958153
2821,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,1212.607525,2.65,5.6,2.0,81.52958153
2822,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,1212.607525,2.7,5.6,4.0,79.36507937
2823,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3643.46261,2.671428571,5.6,7.0,79.36507937
2824,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3643.46261,2.8,5.6,6.0,75.03607504
2825,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3643.46261,2.833333333,5.6,6.0,76.47907648
2826,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3643.46261,2.666666667,5.6166666670000005,7.0,71.84085756
2827,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3643.46261,2.68,5.6,5.0,76.47907648
2828,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3643.46261,2.65,5.6,6.0,76.47907648
2829,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3643.46261,2.6,5.6,6.0,76.47907648
2830,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,4207.46611,2.633333333,5.6,3.0,76.47907648
2831,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,4207.46611,2.6,5.6,3.0,76.47907648
2832,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,4207.46611,2.883333333,5.6166666670000005,6.0,76.47907648
2833,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,4207.46611,2.8,5.66,6.0,75.39682540000001
2834,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,4207.46611,2.8857142860000002,5.614285714,8.0,67.27994228
2835,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,4207.46611,2.714285714,5.6,7.0,76.47907648
2836,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,4207.46611,2.75,5.6,7.0,75.2422181
2837,48,7.45,8.3625,15.0,9.0,1.6665,0.0,22.15,48.375,4.5,3,10.25,47.3,11.0975,5177.55213,2.7166666669999997,5.6,6.0,76.47907648
2838,48,7.45,8.3625,15.0,9.0,1.6665,0.0,22.15,48.375,4.5,3,10.25,47.3,11.0975,5177.55213,2.742857143,5.614285714,7.0,76.47907648
2839,48,7.45,8.3625,15.0,9.0,1.6665,0.0,22.15,48.375,4.5,3,10.25,47.3,11.0975,5177.55213,2.7,5.6,2.0,76.47907648
2840,48,7.45,8.3625,15.0,9.0,1.6665,0.0,22.15,48.375,4.5,3,10.25,47.3,11.0975,5177.55213,2.6,5.6,2.0,76.47907648
2841,48,7.45,8.3625,15.0,9.0,1.6665,0.0,22.15,48.375,4.5,3,10.25,47.3,11.0975,5177.55213,2.614285714,5.6,7.0,76.47907648
2842,48,7.45,8.3625,15.0,9.0,1.6665,0.0,22.15,48.375,4.5,3,10.25,47.3,11.0975,5177.55213,2.5875,5.5875,8.0,76.47907648
2843,48,7.45,8.3625,15.0,9.0,1.6665,0.0,22.15,48.375,4.5,3,10.25,47.3,11.0975,5177.55213,2.742857143,5.628571429,7.0,76.58214801
2844,48,8.0,8.42916666666667,12.75,9.0,2.333,18.5,28.4,48.35,1.75,4,11.0,44.5,10.8525,5685.15528,2.683333333,5.6333333329999995,7.0,73.38693053
2845,48,8.0,8.42916666666667,12.75,9.0,2.333,18.5,28.4,48.35,1.75,4,11.0,44.5,10.8525,5685.15528,2.75,6.275,4.0,76.47907648
2846,48,8.0,8.42916666666667,12.75,9.0,2.333,18.5,28.4,48.35,1.75,4,11.0,44.5,10.8525,5685.15528,2.714285714,6.214285714,8.0,72.33044733
2847,48,8.0,8.42916666666667,12.75,9.0,2.333,18.5,28.4,48.35,1.75,4,11.0,44.5,10.8525,5685.15528,2.7,5.7,8.0,72.96176046
2848,48,8.0,8.42916666666667,12.75,9.0,2.333,18.5,28.4,48.35,1.75,4,11.0,44.5,10.8525,5685.15528,2.7625,5.6125,8.0,76.47907648
2849,48,8.0,8.42916666666667,12.75,9.0,2.333,18.5,28.4,48.35,1.75,4,11.0,44.5,10.8525,5685.15528,2.725,5.6,8.0,76.47907648
2850,48,8.0,8.42916666666667,12.75,9.0,2.333,18.5,28.4,48.35,1.75,4,11.0,44.5,10.8525,5685.15528,2.7,5.6625,8.0,77.11038961
