,frtstGrupp,frtstCo,fcluHg,grwtLt,lefLt,frmWeek,lefCunt,lefBt,stemThck,ec,ph,cunt,otmsuplyqy
6282,13.111666666666698,13.833333333333302,31.658333333333303,16.908333333333303,44.258333333333304,4,9.91666666666667,43.5833333333333,12.318333333333301,2.6,6.02,5.0,89.16
6283,13.111666666666698,13.833333333333302,31.658333333333303,16.908333333333303,44.258333333333304,4,9.91666666666667,43.5833333333333,12.318333333333301,2.64,6.14,8.0,101.475
6284,13.111666666666698,13.833333333333302,31.658333333333303,16.908333333333303,44.258333333333304,4,9.91666666666667,43.5833333333333,12.318333333333301,2.58,6.16,8.0,105.0
6285,13.764166666666698,13.583333333333302,32.8909090909091,18.0083333333333,42.7666666666667,5,10.4166666666667,41.4166666666667,12.5825,2.64,6.12,12.0,105.33333329999999
6286,13.764166666666698,13.583333333333302,32.8909090909091,18.0083333333333,42.7666666666667,5,10.4166666666667,41.4166666666667,12.5825,2.42,6.32,14.0,64.0
6287,13.764166666666698,13.583333333333302,32.8909090909091,18.0083333333333,42.7666666666667,5,10.4166666666667,41.4166666666667,12.5825,2.42,6.32,11.0,64.0
6288,13.764166666666698,13.583333333333302,32.8909090909091,18.0083333333333,42.7666666666667,5,10.4166666666667,41.4166666666667,12.5825,2.42,6.32,4.0,92.0
6289,13.764166666666698,13.583333333333302,32.8909090909091,18.0083333333333,42.7666666666667,5,10.4166666666667,41.4166666666667,12.5825,2.44,6.22,1.0,104.0
6290,14.666666666666698,14.666666666666698,27.9272727272727,20.4,39.283333333333296,6,12.5,41.8,12.394166666666699,2.42,6.16,13.0,67.23076923
6291,14.666666666666698,14.666666666666698,27.9272727272727,20.4,39.283333333333296,6,12.5,41.8,12.394166666666699,2.42,6.16,15.0,67.46666667
6292,14.666666666666698,14.666666666666698,27.9272727272727,20.4,39.283333333333296,6,12.5,41.8,12.394166666666699,2.46,6.22,11.0,68.72727273
6293,14.666666666666698,14.666666666666698,27.9272727272727,20.4,39.283333333333296,6,12.5,41.8,12.394166666666699,2.46,6.3,10.0,64.8
6294,14.666666666666698,14.666666666666698,27.9272727272727,20.4,39.283333333333296,6,12.5,41.8,12.394166666666699,2.42,6.22,14.0,65.71428571
6295,14.666666666666698,14.666666666666698,27.9272727272727,20.4,39.283333333333296,6,12.5,41.8,12.394166666666699,2.4,6.04,16.0,76.375
6296,14.666666666666698,14.666666666666698,27.9272727272727,20.4,39.283333333333296,6,12.5,41.8,12.394166666666699,2.46,6.3,8.0,80.0
6297,15.305555555555598,15.833333333333302,33.4166666666667,16.858333333333302,40.9916666666667,7,12.833333333333302,43.8916666666667,13.1333333333333,2.52,6.06,15.0,68.53333333
6298,15.305555555555598,15.833333333333302,33.4166666666667,16.858333333333302,40.9916666666667,7,12.833333333333302,43.8916666666667,13.1333333333333,2.54,6.04,12.0,73.33333333
6299,15.305555555555598,15.833333333333302,33.4166666666667,16.858333333333302,40.9916666666667,7,12.833333333333302,43.8916666666667,13.1333333333333,2.56,6.06,14.0,65.85714286
6300,15.305555555555598,15.833333333333302,33.4166666666667,16.858333333333302,40.9916666666667,7,12.833333333333302,43.8916666666667,13.1333333333333,2.56,6.06,15.0,66.0
6301,15.305555555555598,15.833333333333302,33.4166666666667,16.858333333333302,40.9916666666667,7,12.833333333333302,43.8916666666667,13.1333333333333,2.58,6.02,7.0,97.14285714
6302,15.305555555555598,15.833333333333302,33.4166666666667,16.858333333333302,40.9916666666667,7,12.833333333333302,43.8916666666667,13.1333333333333,2.633333333,6.033333333,8.0,63.5
6303,15.305555555555598,15.833333333333302,33.4166666666667,16.858333333333302,40.9916666666667,7,12.833333333333302,43.8916666666667,13.1333333333333,2.52,6.02,16.0,59.75
6304,15.8888888888889,15.75,26.73,19.425,42.253,8,14.333333333333302,44.8083333333333,12.863333333333301,2.54,6.26,7.0,70.28571429
6305,15.8888888888889,15.75,26.73,19.425,42.253,8,14.333333333333302,44.8083333333333,12.863333333333301,2.42,6.14,9.0,76.44444444
6306,15.8888888888889,15.75,26.73,19.425,42.253,8,14.333333333333302,44.8083333333333,12.863333333333301,2.52,6.14,17.0,57.88235294
6307,15.8888888888889,15.75,26.73,19.425,42.253,8,14.333333333333302,44.8083333333333,12.863333333333301,2.48,6.12,9.0,82.22222222
6308,15.8888888888889,15.75,26.73,19.425,42.253,8,14.333333333333302,44.8083333333333,12.863333333333301,2.44,6.06,17.0,71.29411765
6309,15.8888888888889,15.75,26.73,19.425,42.253,8,14.333333333333302,44.8083333333333,12.863333333333301,2.52,6.14,18.0,69.66666667
6310,16.6041666666667,17.25,30.9818181818182,19.8833333333333,40.8333333333333,9,13.333333333333302,43.3416666666667,12.479166666666698,2.54,6.06,16.0,65.0
6311,16.6041666666667,17.25,30.9818181818182,19.8833333333333,40.8333333333333,9,13.333333333333302,43.3416666666667,12.479166666666698,2.5,6.2,18.0,70.66666667
6312,16.6041666666667,17.25,30.9818181818182,19.8833333333333,40.8333333333333,9,13.333333333333302,43.3416666666667,12.479166666666698,2.44,6.44,3.0,118.66666670000001
6313,16.6041666666667,17.25,30.9818181818182,19.8833333333333,40.8333333333333,9,13.333333333333302,43.3416666666667,12.479166666666698,2.46,6.18,14.0,69.71428571
6314,16.6041666666667,17.25,30.9818181818182,19.8833333333333,40.8333333333333,9,13.333333333333302,43.3416666666667,12.479166666666698,2.56,6.24,17.0,72.94117647
6315,16.6041666666667,17.25,30.9818181818182,19.8833333333333,40.8333333333333,9,13.333333333333302,43.3416666666667,12.479166666666698,2.56,6.1,17.0,72.70588235
6316,16.6041666666667,17.25,30.9818181818182,19.8833333333333,40.8333333333333,9,13.333333333333302,43.3416666666667,12.479166666666698,2.54,6.18,11.0,75.63636364
6317,17.322222222222198,17.5,22.3666666666667,23.625,40.4166666666667,10,14.833333333333302,39.841666666666704,10.6208333333333,2.5,6.18,15.0,79.46666667
6318,17.322222222222198,17.5,22.3666666666667,23.625,40.4166666666667,10,14.833333333333302,39.841666666666704,10.6208333333333,2.5,6.2,8.0,121.0
6319,17.322222222222198,17.5,22.3666666666667,23.625,40.4166666666667,10,14.833333333333302,39.841666666666704,10.6208333333333,2.46,6.28,20.0,68.4
6320,17.322222222222198,17.5,22.3666666666667,23.625,40.4166666666667,10,14.833333333333302,39.841666666666704,10.6208333333333,2.4,6.22,15.0,72.53333333
6321,17.322222222222198,17.5,22.3666666666667,23.625,40.4166666666667,10,14.833333333333302,39.841666666666704,10.6208333333333,2.48,6.2,24.0,66.25
6322,17.322222222222198,17.5,22.3666666666667,23.625,40.4166666666667,10,14.833333333333302,39.841666666666704,10.6208333333333,2.48,6.2,20.0,66.5
6323,17.322222222222198,17.5,22.3666666666667,23.625,40.4166666666667,10,14.833333333333302,39.841666666666704,10.6208333333333,2.34,6.24,4.0,118.5
6324,17.9375,18.4166666666667,24.391666666666698,16.3333333333333,36.9166666666667,11,14.333333333333302,38.3916666666667,10.2141666666667,2.34,6.26,8.0,89.0
6325,17.9375,18.4166666666667,24.391666666666698,16.3333333333333,36.9166666666667,11,14.333333333333302,38.3916666666667,10.2141666666667,2.4,6.3,6.0,122.0
6326,17.9375,18.4166666666667,24.391666666666698,16.3333333333333,36.9166666666667,11,14.333333333333302,38.3916666666667,10.2141666666667,2.4,6.06,24.0,64.66666667
6327,17.9375,18.4166666666667,24.391666666666698,16.3333333333333,36.9166666666667,11,14.333333333333302,38.3916666666667,10.2141666666667,2.34,6.06,24.0,67.33333333
6328,17.9375,18.4166666666667,24.391666666666698,16.3333333333333,36.9166666666667,11,14.333333333333302,38.3916666666667,10.2141666666667,2.36,6.1,11.0,83.27272727
6329,17.9375,18.4166666666667,24.391666666666698,16.3333333333333,36.9166666666667,11,14.333333333333302,38.3916666666667,10.2141666666667,2.44,6.04,18.0,77.77777778
6330,17.9375,18.4166666666667,24.391666666666698,16.3333333333333,36.9166666666667,11,14.333333333333302,38.3916666666667,10.2141666666667,2.32,6.06,21.0,69.90476191
6331,18.7069444444444,18.6666666666667,24.2916666666667,18.4166666666667,37.1666666666667,12,15.5,36.6333333333333,10.455,2.28,6.06,19.0,72.0
6332,18.7069444444444,18.6666666666667,24.2916666666667,18.4166666666667,37.1666666666667,12,15.5,36.6333333333333,10.455,2.32,6.0,20.0,71.4
6333,18.7069444444444,18.6666666666667,24.2916666666667,18.4166666666667,37.1666666666667,12,15.5,36.6333333333333,10.455,2.28,5.84,7.0,118.2857143
6334,18.7069444444444,18.6666666666667,24.2916666666667,18.4166666666667,37.1666666666667,12,15.5,36.6333333333333,10.455,2.26,5.96,9.0,114.66666670000001
6335,18.7069444444444,18.6666666666667,24.2916666666667,18.4166666666667,37.1666666666667,12,15.5,36.6333333333333,10.455,2.38,6.02,21.0,75.61904762
6336,18.7069444444444,18.6666666666667,24.2916666666667,18.4166666666667,37.1666666666667,12,15.5,36.6333333333333,10.455,2.38,6.04,17.0,73.88235294
6337,18.7069444444444,18.6666666666667,24.2916666666667,18.4166666666667,37.1666666666667,12,15.5,36.6333333333333,10.455,2.42,5.94,26.0,64.61538462
6338,19.4972222222222,20.3333333333333,31.181818181818198,18.2916666666667,37.1666666666667,13,14.916666666666698,35.5,9.56666666666667,2.34,6.24,22.0,89.63636364
6339,19.4972222222222,20.3333333333333,31.181818181818198,18.2916666666667,37.1666666666667,13,14.916666666666698,35.5,9.56666666666667,2.24,6.52,5.0,115.2
6340,19.4972222222222,20.3333333333333,31.181818181818198,18.2916666666667,37.1666666666667,13,14.916666666666698,35.5,9.56666666666667,2.36,6.02,20.0,64.6
6341,19.4972222222222,20.3333333333333,31.181818181818198,18.2916666666667,37.1666666666667,13,14.916666666666698,35.5,9.56666666666667,2.32,6.1,24.0,65.83333333
6342,19.4972222222222,20.3333333333333,31.181818181818198,18.2916666666667,37.1666666666667,13,14.916666666666698,35.5,9.56666666666667,2.34,6.26,22.0,65.81818182
6343,19.4972222222222,20.3333333333333,31.181818181818198,18.2916666666667,37.1666666666667,13,14.916666666666698,35.5,9.56666666666667,2.34,6.2,20.0,68.2
6344,19.4972222222222,20.3333333333333,31.181818181818198,18.2916666666667,37.1666666666667,13,14.916666666666698,35.5,9.56666666666667,2.36,6.06,24.0,63.91666667
6345,20.1319444444444,20.5833333333333,23.5833333333333,20.875,38.0416666666667,14,16.5833333333333,35.4166666666667,8.84916666666667,2.44,6.22,26.0,64.30769231
6346,20.1319444444444,20.5833333333333,23.5833333333333,20.875,38.0416666666667,14,16.5833333333333,35.4166666666667,8.84916666666667,2.56,6.24,26.0,66.0
6347,20.1319444444444,20.5833333333333,23.5833333333333,20.875,38.0416666666667,14,16.5833333333333,35.4166666666667,8.84916666666667,2.48,6.24,21.0,68.19047619
6348,20.1319444444444,20.5833333333333,23.5833333333333,20.875,38.0416666666667,14,16.5833333333333,35.4166666666667,8.84916666666667,2.52,6.34,26.0,65.53846154
6349,20.1319444444444,20.5833333333333,23.5833333333333,20.875,38.0416666666667,14,16.5833333333333,35.4166666666667,8.84916666666667,2.54,6.28,16.0,64.75
6350,20.1319444444444,20.5833333333333,23.5833333333333,20.875,38.0416666666667,14,16.5833333333333,35.4166666666667,8.84916666666667,2.48,5.34,23.0,66.43478261
6351,20.1319444444444,20.5833333333333,23.5833333333333,20.875,38.0416666666667,14,16.5833333333333,35.4166666666667,8.84916666666667,2.46,5.42,18.0,70.11111111
6352,21.0277777777778,21.0,27.8333333333333,24.0,37.7916666666667,15,15.916666666666698,36.0,9.58166666666667,2.54,6.2,24.0,66.41666667
6353,21.0277777777778,21.0,27.8333333333333,24.0,37.7916666666667,15,15.916666666666698,36.0,9.58166666666667,2.52,6.42,11.0,78.90909091
6354,21.0277777777778,21.0,27.8333333333333,24.0,37.7916666666667,15,15.916666666666698,36.0,9.58166666666667,2.08,6.5,4.0,110.0
6355,21.0277777777778,21.0,27.8333333333333,24.0,37.7916666666667,15,15.916666666666698,36.0,9.58166666666667,2.1,6.24,17.0,88.23529412
6356,21.0277777777778,21.0,27.8333333333333,24.0,37.7916666666667,15,15.916666666666698,36.0,9.58166666666667,2.14,6.3,27.0,52.59259259
6357,21.0277777777778,21.0,27.8333333333333,24.0,37.7916666666667,15,15.916666666666698,36.0,9.58166666666667,2.36,6.2,28.0,62.85714286
6358,21.0277777777778,21.0,27.8333333333333,24.0,37.7916666666667,15,15.916666666666698,36.0,9.58166666666667,2.2,6.34,8.0,90.5
6359,21.606944444444398,20.5833333333333,25.125,21.725,39.05,16,16.8333333333333,35.65,9.22666666666667,2.32,6.34,30.0,51.06666667
6360,21.606944444444398,20.5833333333333,25.125,21.725,39.05,16,16.8333333333333,35.65,9.22666666666667,2.12,6.4,28.0,55.42857143
6361,21.606944444444398,20.5833333333333,25.125,21.725,39.05,16,16.8333333333333,35.65,9.22666666666667,2.22,6.4,33.0,65.81818182
6362,21.606944444444398,20.5833333333333,25.125,21.725,39.05,16,16.8333333333333,35.65,9.22666666666667,2.3,6.44,28.0,71.71428571
6363,21.606944444444398,20.5833333333333,25.125,21.725,39.05,16,16.8333333333333,35.65,9.22666666666667,2.2,6.28,18.0,79.11111111
6364,21.606944444444398,20.5833333333333,25.125,21.725,39.05,16,16.8333333333333,35.65,9.22666666666667,2.2,6.28,26.0,79.84615385
6365,21.606944444444398,20.5833333333333,25.125,21.725,39.05,16,16.8333333333333,35.65,9.22666666666667,2.12,6.46,17.0,83.05882353
6366,22.373611111111103,20.25,15.333333333333302,21.9166666666667,37.4,17,18.0,29.591666666666697,7.4725,2.04,6.32,30.0,74.66666667
6367,22.373611111111103,20.25,15.333333333333302,21.9166666666667,37.4,17,18.0,29.591666666666697,7.4725,1.86,6.62,6.0,112.0
6368,22.373611111111103,20.25,15.333333333333302,21.9166666666667,37.4,17,18.0,29.591666666666697,7.4725,2.24,6.36,8.0,113.5
6369,22.373611111111103,20.25,15.333333333333302,21.9166666666667,37.4,17,18.0,29.591666666666697,7.4725,2.22,6.4,5.0,123.2
6370,22.373611111111103,20.25,15.333333333333302,21.9166666666667,37.4,17,18.0,29.591666666666697,7.4725,2.16,6.66,2.0,84.0
6371,22.373611111111103,20.25,15.333333333333302,21.9166666666667,37.4,17,18.0,29.591666666666697,7.4725,2.3,6.38,29.0,84.68965517
6372,22.373611111111103,20.25,15.333333333333302,21.9166666666667,37.4,17,18.0,29.591666666666697,7.4725,2.38,6.18,23.0,72.52173913
6373,23.363888888888898,19.1666666666667,20.033333333333303,19.3833333333333,36.308333333333294,18,17.1666666666667,28.1666666666667,7.055,2.08,6.44,4.0,116.0
6374,23.363888888888898,19.1666666666667,20.033333333333303,19.3833333333333,36.308333333333294,18,17.1666666666667,28.1666666666667,7.055,2.24,6.24,25.0,75.68
6375,23.363888888888898,19.1666666666667,20.033333333333303,19.3833333333333,36.308333333333294,18,17.1666666666667,28.1666666666667,7.055,2.22,6.34,28.0,74.71428571
6376,23.363888888888898,19.1666666666667,20.033333333333303,19.3833333333333,36.308333333333294,18,17.1666666666667,28.1666666666667,7.055,2.22,6.28,34.0,73.64705882
6377,23.363888888888898,19.1666666666667,20.033333333333303,19.3833333333333,36.308333333333294,18,17.1666666666667,28.1666666666667,7.055,2.34,6.28,35.0,66.74285714
6378,23.363888888888898,19.1666666666667,20.033333333333303,19.3833333333333,36.308333333333294,18,17.1666666666667,28.1666666666667,7.055,2.3,6.28,30.0,61.2
6379,23.363888888888898,19.1666666666667,20.033333333333303,19.3833333333333,36.308333333333294,18,17.1666666666667,28.1666666666667,7.055,2.36,6.3,33.0,62.303030299999996
6380,23.95,20.0,13.791666666666698,16.4166666666667,36.0833333333333,19,17.0833333333333,28.7916666666667,6.12083333333333,2.28,6.26,38.0,64.0
6381,23.95,20.0,13.791666666666698,16.4166666666667,36.0833333333333,19,17.0833333333333,28.7916666666667,6.12083333333333,2.32,6.44,38.0,64.52631579
6382,23.95,20.0,13.791666666666698,16.4166666666667,36.0833333333333,19,17.0833333333333,28.7916666666667,6.12083333333333,2.36,6.32,28.0,62.0
6383,23.95,20.0,13.791666666666698,16.4166666666667,36.0833333333333,19,17.0833333333333,28.7916666666667,6.12083333333333,2.34,6.28,36.0,66.22222222
6384,23.95,20.0,13.791666666666698,16.4166666666667,36.0833333333333,19,17.0833333333333,28.7916666666667,6.12083333333333,2.36,6.22,39.0,65.12820513
6385,23.95,20.0,13.791666666666698,16.4166666666667,36.0833333333333,19,17.0833333333333,28.7916666666667,6.12083333333333,2.38,6.16,36.0,65.38888889
6386,23.95,20.0,13.791666666666698,16.4166666666667,36.0833333333333,19,17.0833333333333,28.7916666666667,6.12083333333333,2.15,6.3,36.0,54.33333333
6387,24.494444444444397,19.4166666666667,19.983333333333302,21.9583333333333,37.2583333333333,20,16.8333333333333,32.3916666666667,7.38666666666667,2.1,6.48,17.0,108.94117649999998
6388,24.494444444444397,19.4166666666667,19.983333333333302,21.9583333333333,37.2583333333333,20,16.8333333333333,32.3916666666667,7.38666666666667,2.22,6.44,12.0,84.66666667
6389,24.494444444444397,19.4166666666667,19.983333333333302,21.9583333333333,37.2583333333333,20,16.8333333333333,32.3916666666667,7.38666666666667,2.14,6.5,23.0,66.08695652
6390,24.494444444444397,19.4166666666667,19.983333333333302,21.9583333333333,37.2583333333333,20,16.8333333333333,32.3916666666667,7.38666666666667,2.36,6.24,35.0,62.97142857
6391,24.494444444444397,19.4166666666667,19.983333333333302,21.9583333333333,37.2583333333333,20,16.8333333333333,32.3916666666667,7.38666666666667,2.18,6.3,31.0,64.51612903
6392,24.494444444444397,19.4166666666667,19.983333333333302,21.9583333333333,37.2583333333333,20,16.8333333333333,32.3916666666667,7.38666666666667,2.24,6.2,36.0,63.22222222
6393,24.494444444444397,19.4166666666667,19.983333333333302,21.9583333333333,37.2583333333333,20,16.8333333333333,32.3916666666667,7.38666666666667,2.14,6.24,35.0,63.02857143
6394,25.1402777777778,17.6666666666667,19.25,24.3166666666667,37.3333333333333,21,18.3333333333333,26.75,7.4775,2.28,6.42,35.0,66.62857143
6395,25.1402777777778,17.6666666666667,19.25,24.3166666666667,37.3333333333333,21,18.3333333333333,26.75,7.4775,1.98,6.42,27.0,72.59259259
6396,25.1402777777778,17.6666666666667,19.25,24.3166666666667,37.3333333333333,21,18.3333333333333,26.75,7.4775,2.36,6.16,39.0,61.12820513
6397,25.1402777777778,17.6666666666667,19.25,24.3166666666667,37.3333333333333,21,18.3333333333333,26.75,7.4775,2.38,6.14,40.0,60.9
6398,25.1402777777778,17.6666666666667,19.25,24.3166666666667,37.3333333333333,21,18.3333333333333,26.75,7.4775,2.34,6.26,38.0,58.42105263
6399,25.1402777777778,17.6666666666667,19.25,24.3166666666667,37.3333333333333,21,18.3333333333333,26.75,7.4775,2.4,6.38,29.0,63.96551724
6400,25.1402777777778,17.6666666666667,19.25,24.3166666666667,37.3333333333333,21,18.3333333333333,26.75,7.4775,2.3,6.16,36.0,62.22222222
6443,18.0238095238095,22.8333333333333,20.0666666666667,24.4,40.15,14,11.833333333333302,37.45,9.62,2.422075472,5.5,17.61971831,71.0
6444,18.0238095238095,22.8333333333333,20.0666666666667,24.4,40.15,14,11.833333333333302,37.45,9.62,2.419774011,5.5,18.85465394,71.01694915
6445,18.0238095238095,22.8333333333333,20.0666666666667,24.4,40.15,14,11.833333333333302,37.45,9.62,2.418574109,5.5,17.95260221,78.48444383
6446,18.0238095238095,22.8333333333333,20.0666666666667,24.4,40.15,14,11.833333333333302,37.45,9.62,2.419512195,5.5,19.103337,77.1592942
6447,18.0238095238095,22.8333333333333,20.0666666666667,24.4,40.15,14,11.833333333333302,37.45,9.62,2.45505618,5.5,12.307657199999998,77.10646995
6448,18.0238095238095,22.8333333333333,20.0666666666667,24.4,40.15,14,11.833333333333302,37.45,9.62,2.4276635509999998,5.5,18.33234716,78.49513145
6449,18.0238095238095,22.8333333333333,20.0666666666667,24.4,40.15,14,11.833333333333302,37.45,9.62,2.490841122,5.5,5.303463821,79.85347205
6450,16.6130952380952,23.3333333333333,25.8333333333333,21.516666666666698,39.5,12,11.666666666666698,36.6166666666667,9.885,2.459807692,5.5,12.14850729,80.58603225
6451,16.6130952380952,23.3333333333333,25.8333333333333,21.516666666666698,39.5,12,11.666666666666698,36.6166666666667,9.885,2.437044146,5.5,14.82487992,79.86573963
6452,16.6130952380952,23.3333333333333,25.8333333333333,21.516666666666698,39.5,12,11.666666666666698,36.6166666666667,9.885,2.5,5.5,5.2597275980000004,78.71130059
6453,16.6130952380952,23.3333333333333,25.8333333333333,21.516666666666698,39.5,12,11.666666666666698,36.6166666666667,9.885,2.499042146,5.5,4.6738167960000006,80.02025248
6454,16.6130952380952,23.3333333333333,25.8333333333333,21.516666666666698,39.5,12,11.666666666666698,36.6166666666667,9.885,2.440344168,5.5,14.56856547,79.89805188
6455,16.6130952380952,23.3333333333333,25.8333333333333,21.516666666666698,39.5,12,11.666666666666698,36.6166666666667,9.885,2.116412214,5.5,10.83374088,79.52008539
6456,16.6130952380952,23.3333333333333,25.8333333333333,21.516666666666698,39.5,12,11.666666666666698,36.6166666666667,9.885,2.419847328,5.5,19.79789278,74.70492018
6457,17.3253968253968,22.8333333333333,20.4333333333333,21.1666666666667,37.1333333333333,13,11.5,36.8666666666667,9.97666666666667,2.440380952,5.5,13.125,72.30476191
6458,17.3253968253968,22.8333333333333,20.4333333333333,21.1666666666667,37.1333333333333,13,11.5,36.8666666666667,9.97666666666667,2.435551331,5.5,15.20777063,70.95057034
6459,17.3253968253968,22.8333333333333,20.4333333333333,21.1666666666667,37.1333333333333,13,11.5,36.8666666666667,9.97666666666667,2.432827325,5.5,16.59543269,71.04364326
6460,17.3253968253968,22.8333333333333,20.4333333333333,21.1666666666667,37.1333333333333,13,11.5,36.8666666666667,9.97666666666667,2.4478178369999997,5.5,12.11705032,70.89184061
6461,17.3253968253968,22.8333333333333,20.4333333333333,21.1666666666667,37.1333333333333,13,11.5,36.8666666666667,9.97666666666667,2.428977273,5.5,16.34923858,70.89015152
6462,17.3253968253968,22.8333333333333,20.4333333333333,21.1666666666667,37.1333333333333,13,11.5,36.8666666666667,9.97666666666667,2.486389414,5.5,8.715757253,71.02079395
6463,17.3253968253968,22.8333333333333,20.4333333333333,21.1666666666667,37.1333333333333,13,11.5,36.8666666666667,9.97666666666667,2.445283019,5.5,13.57420213,70.94339623
6493,26.488888888888898,17.6666666666667,15.433333333333302,26.4166666666667,43.0333333333333,24,14.833333333333302,29.233333333333302,6.715,2.275531915,5.8,13.70362025,100.08304190000001
6494,26.488888888888898,17.6666666666667,15.433333333333302,26.4166666666667,43.0333333333333,24,14.833333333333302,29.233333333333302,6.715,2.281028369,5.8,12.77542918,100.3097417
6495,26.488888888888898,17.6666666666667,15.433333333333302,26.4166666666667,43.0333333333333,24,14.833333333333302,29.233333333333302,6.715,2.224822695,5.8,25.21458835,100.2990795
6496,26.488888888888898,17.6666666666667,15.433333333333302,26.4166666666667,43.0333333333333,24,14.833333333333302,29.233333333333302,6.715,2.214435146,5.8,25.91652167,96.52144034
6497,26.488888888888898,17.6666666666667,15.433333333333302,26.4166666666667,43.0333333333333,24,14.833333333333302,29.233333333333302,6.715,2.294660194,6.0805825239999995,8.33078716,94.82897412
6498,26.488888888888898,17.6666666666667,15.433333333333302,26.4166666666667,43.0333333333333,24,14.833333333333302,29.233333333333302,6.715,2.225,6.2,17.61698256,93.54609929
6499,26.488888888888898,17.6666666666667,15.433333333333302,26.4166666666667,43.0333333333333,24,14.833333333333302,29.233333333333302,6.715,2.226950355,6.2,21.68984079,93.54609929
6500,27.302380952381,21.6666666666667,13.2,24.288333333333302,42.216666666666704,25,16.3333333333333,28.1833333333333,5.84833333333333,2.220921986,6.2,18.69666414,93.54609929
6501,27.302380952381,21.6666666666667,13.2,24.288333333333302,42.216666666666704,25,16.3333333333333,28.1833333333333,5.84833333333333,2.258510638,6.2,8.449167734,96.93262411
6502,27.302380952381,21.6666666666667,13.2,24.288333333333302,42.216666666666704,25,16.3333333333333,28.1833333333333,5.84833333333333,2.244326241,6.2,14.62103468,93.56382979
6503,27.302380952381,21.6666666666667,13.2,24.288333333333302,42.216666666666704,25,16.3333333333333,28.1833333333333,5.84833333333333,2.227659575,6.2,25.43718022,93.56382979
6504,27.302380952381,21.6666666666667,13.2,24.288333333333302,42.216666666666704,25,16.3333333333333,28.1833333333333,5.84833333333333,2.218794326,6.2,26.39909039,93.56382979
6505,27.302380952381,21.6666666666667,13.2,24.288333333333302,42.216666666666704,25,16.3333333333333,28.1833333333333,5.84833333333333,2.235638298,6.2,23.39579306,93.56382979
6506,27.302380952381,21.6666666666667,13.2,24.288333333333302,42.216666666666704,25,16.3333333333333,28.1833333333333,5.84833333333333,2.2203900709999997,6.2,25.65628198,93.56382979
6514,23.9333333333333,20.6666666666667,17.1,27.983333333333302,40.1666666666667,21,13.333333333333302,28.05,8.23166666666667,2.370818505,5.643594306000001,21.87498988,99.06290297
6515,23.9333333333333,20.6666666666667,17.1,27.983333333333302,40.1666666666667,21,13.333333333333302,28.05,8.23166666666667,2.441637011,5.5,19.40964811,93.69051877
6516,23.9333333333333,20.6666666666667,17.1,27.983333333333302,40.1666666666667,21,13.333333333333302,28.05,8.23166666666667,2.396,5.5,22.66461426,98.36920117
6517,23.9333333333333,20.6666666666667,17.1,27.983333333333302,40.1666666666667,21,13.333333333333302,28.05,8.23166666666667,2.408928571,5.5,24.83821346,93.12263959
6518,23.9333333333333,20.6666666666667,17.1,27.983333333333302,40.1666666666667,21,13.333333333333302,28.05,8.23166666666667,2.445892857,5.5,19.83057934,93.59282792
6519,23.9333333333333,20.6666666666667,17.1,27.983333333333302,40.1666666666667,21,13.333333333333302,28.05,8.23166666666667,2.407321429,5.5,24.16362351,93.69455699999999
6520,23.9333333333333,20.6666666666667,17.1,27.983333333333302,40.1666666666667,21,13.333333333333302,28.05,8.23166666666667,2.407857143,5.5,25.04372301,93.35672654
6521,24.7083333333333,18.5,19.8666666666667,24.716666666666697,41.1,22,15.0,31.65,9.94,2.339679715,5.8,16.41490205,100.548879
6522,24.7083333333333,18.5,19.8666666666667,24.716666666666697,41.1,22,15.0,31.65,9.94,2.399822064,5.8,7.174346184,100.2181915
6523,24.7083333333333,18.5,19.8666666666667,24.716666666666697,41.1,22,15.0,31.65,9.94,2.30658363,5.8,20.14654293,100.16606850000001
6524,24.7083333333333,18.5,19.8666666666667,24.716666666666697,41.1,22,15.0,31.65,9.94,2.343950178,5.8,21.660073699999998,100.16124740000001
6525,24.7083333333333,18.5,19.8666666666667,24.716666666666697,41.1,22,15.0,31.65,9.94,2.319538188,5.8,23.66365278,100.34376440000001
6526,24.7083333333333,18.5,19.8666666666667,24.716666666666697,41.1,22,15.0,31.65,9.94,2.224866785,5.8,23.48880788,100.4733834
6527,24.7083333333333,18.5,19.8666666666667,24.716666666666697,41.1,22,15.0,31.65,9.94,2.217761989,5.8,24.59810278,100.2313074
6528,25.716666666666697,19.6666666666667,16.3,28.1666666666667,41.95,23,17.8333333333333,30.8,8.07333333333333,2.211900533,5.8,23.71277929,100.3467359
6529,25.716666666666697,19.6666666666667,16.3,28.1666666666667,41.95,23,17.8333333333333,30.8,8.07333333333333,2.213740458,5.8,23.83886129,99.14483629
6530,25.716666666666697,19.6666666666667,16.3,28.1666666666667,41.95,23,17.8333333333333,30.8,8.07333333333333,2.211879433,5.8,24.08149382,100.26371359999999
6531,25.716666666666697,19.6666666666667,16.3,28.1666666666667,41.95,23,17.8333333333333,30.8,8.07333333333333,2.277659575,5.8,13.50814927,100.49489190000001
6532,25.716666666666697,19.6666666666667,16.3,28.1666666666667,41.95,23,17.8333333333333,30.8,8.07333333333333,2.299113475,5.8,8.196622171,100.2242122
6533,25.716666666666697,19.6666666666667,16.3,28.1666666666667,41.95,23,17.8333333333333,30.8,8.07333333333333,2.256914894,5.8,19.69049737,100.40376140000001
