,grwtLt,lefLt,frmWeek,lefCunt,lefBt,stemThck,ec,ph,cunt,otmsuplyqy
330,0.0,0.0,40,0.0,0.0,0.0,2.75479165,5.46041665,15.5,72.235
331,0.0,0.0,40,0.0,0.0,0.0,2.77142855,5.7214285,14.0,74.0
332,0.0,0.0,40,0.0,0.0,0.0,2.725,5.75625,8.0,73.44
333,0.0,0.0,40,0.0,0.0,0.0,2.88,5.72,5.0,69.7
334,0.0,0.0,40,0.0,0.0,0.0,2.94090905,5.5136363,11.0,71.14
335,0.0,0.0,40,0.0,0.0,0.0,2.8747252,5.51840655,13.5,74.26
336,0.0,0.0,41,0.0,0.0,0.0,2.915625,5.58125,16.0,70.97
337,0.0,0.0,41,0.0,0.0,0.0,2.81249995,5.695833299999999,12.0,73.295
338,0.0,0.0,41,0.0,0.0,0.0,2.8275,5.5275,4.5,76.25
339,0.0,0.0,41,0.0,0.0,0.0,2.9333332999999997,5.56666665,2.5,68.085
340,0.0,0.0,41,0.0,0.0,0.0,2.82352935,5.37352935,17.0,83.82
341,0.0,0.0,41,0.0,0.0,0.0,2.8050653,5.3813724999999994,17.5,70.13
342,0.0,0.0,41,0.0,0.0,0.0,2.84999995,5.4318181,11.0,68.77
343,0.0,0.0,42,0.0,0.0,0.0,2.859375,5.525,16.0,63.685
344,0.0,0.0,42,0.0,0.0,0.0,2.91666665,5.47430555,8.5,61.9
345,0.0,0.0,42,0.0,0.0,0.0,2.8035714,5.5178571,14.0,68.145
346,0.0,0.0,42,0.0,0.0,0.0,2.73571425,5.5571428,7.0,64.785
347,0.0,0.0,42,0.0,0.0,0.0,2.8633333,5.47,15.0,62.6
348,0.0,0.0,42,0.0,0.0,0.0,2.81408665,5.55123835,18.0,53.935
349,0.0,0.0,42,0.0,0.0,0.0,2.975,5.5,16.0,56.0
350,0.0,0.0,43,0.0,0.0,0.0,2.87166665,5.54404755,14.5,73.535
351,0.0,0.0,43,0.0,0.0,0.0,2.8958333,5.445833299999999,12.0,74.75
352,0.0,0.0,43,0.0,0.0,0.0,2.784375,5.48253675,16.5,72.405
353,0.0,0.0,43,0.0,0.0,0.0,2.8140909,5.60863635,10.5,67.98
354,0.0,0.0,43,0.0,0.0,0.0,2.77613635,5.72765145,11.5,62.39
355,0.0,0.0,43,0.0,0.0,0.0,2.82307685,5.4230769,13.0,70.965
356,0.0,0.0,43,0.0,0.0,0.0,2.845,5.3883333,9.5,66.32
357,0.0,0.0,44,0.0,0.0,0.0,2.8933332999999997,5.4933333,15.0,66.03
358,0.0,0.0,44,0.0,0.0,0.0,2.92142855,5.4392857,14.0,66.425
359,0.0,0.0,44,0.0,0.0,0.0,2.795,5.535,10.0,71.0
360,0.0,0.0,44,0.0,0.0,0.0,2.92767855,5.54642855,7.5,76.035
361,0.0,0.0,44,0.0,0.0,0.0,2.93,5.48,5.0,78.5
362,0.0,0.0,44,0.0,0.0,0.0,2.76442305,5.49967945,12.5,74.81
363,0.0,0.0,44,0.0,0.0,0.0,2.80697115,5.5245192,14.5,60.99
371,17.5,0.0,46,12.75,0.0,11.75,2.89,5.62,5.0,71.0
372,17.5,0.0,46,12.75,0.0,11.75,2.9196969,5.58522725,11.5,67.765
373,17.5,0.0,46,12.75,0.0,11.75,2.90793645,5.61984125,8.0,68.15
374,17.5,0.0,46,12.75,0.0,11.75,2.81,5.64,10.0,73.45
375,17.5,0.0,46,12.75,0.0,11.75,2.8833333,5.65,7.0,71.105
376,17.5,0.0,46,12.75,0.0,11.75,2.8045454,5.740908999999999,11.0,71.91
377,17.5,0.0,46,12.75,0.0,11.75,2.825,5.565,10.0,73.3
540,0.0,0.0,35,0.0,0.0,0.0,2.55,5.536111111,2.166666667,40.72166667
541,0.0,0.0,35,0.0,0.0,0.0,2.566666667,5.544444444,3.0,44.38833333
542,0.0,0.0,35,0.0,0.0,0.0,2.475,5.591666667,2.0,42.0
543,0.0,0.0,35,0.0,0.0,0.0,2.606666667,5.603333332999999,5.0,46.46666667
544,0.0,0.0,36,0.0,0.0,0.0,3.005555556,5.5423076920000005,4.0,44.75333333
545,0.0,0.0,36,0.0,0.0,0.0,2.883333333,5.65,1.0,28.5
546,0.0,0.0,36,0.0,0.0,0.0,2.4666666669999997,5.7,1.0,31.66666667
547,0.0,0.0,36,0.0,0.0,0.0,2.5266666669999998,5.6733333329999995,5.0,46.53333333
548,0.0,0.0,36,0.0,0.0,0.0,2.565555556,5.694444445,5.166666667,45.26666667
549,0.0,0.0,36,0.0,0.0,0.0,2.383333333,5.733333332999999,2.0,41.75
550,0.0,0.0,36,0.0,0.0,0.0,2.576666667,5.684166667,4.666666667,51.525
551,0.0,0.0,37,0.0,0.0,0.0,3.267265795,5.669825707999999,17.33333333,68.97333333
552,0.0,0.0,37,0.0,0.0,0.0,3.145652174,5.610869565,23.0,60.00166667
553,0.0,0.0,37,0.0,0.0,0.0,3.166666667,5.609615385,26.0,69.23833333
554,0.0,0.0,37,0.0,0.0,0.0,3.05,5.583333333,2.0,64.25
555,0.0,0.0,37,0.0,0.0,0.0,3.0857142860000004,5.615079365,7.333333333,60.43166667
556,0.0,0.0,38,0.0,0.0,0.0,2.986011905,5.642857143,7.333333333,70.175
557,0.0,0.0,38,0.0,0.0,0.0,2.980324074,5.639120371000001,8.666666667000001,67.895
558,0.0,49.25,39,6.75,50.9,13.2125,3.140277778,5.891666667000001,12.0,98.22166667
559,27.533333333333303,54.4375,40,10.125,53.05,9.90875,3.110833333,6.025,20.0,63.05833333
560,27.533333333333303,54.4375,40,10.125,53.05,9.90875,3.1142857139999998,5.972619047,22.16666667,56.6
561,27.533333333333303,54.4375,40,10.125,53.05,9.90875,3.1766666669999997,5.890833333,20.0,59.1
562,27.533333333333303,54.4375,40,10.125,53.05,9.90875,3.089130929,5.912508122,21.0,56.5
563,27.533333333333303,54.4375,40,10.125,53.05,9.90875,3.192518315,5.832185592,13.16666667,69.59
629,0.0,0.0,1,0.0,0.0,0.0,2.719444445,5.1993055560000005,15.33333333,61.39333333
630,0.0,0.0,1,0.0,0.0,0.0,2.666666667,5.089583333,8.0,54.37833333
631,0.0,0.0,1,0.0,0.0,0.0,2.676470588,5.130392157,17.0,52.41166667
632,0.0,0.0,1,0.0,0.0,0.0,2.7725,5.063055556,10.33333333,48.125
633,0.0,0.0,1,0.0,0.0,0.0,2.708974359,5.16025641,13.0,50.48666667
634,0.0,0.0,1,0.0,0.0,0.0,2.744047619,5.191666667,14.0,50.25166667
635,0.0,0.0,1,0.0,0.0,0.0,2.6583333330000003,5.419444445,3.166666667,55.41666667
636,0.0,0.0,2,0.0,0.0,0.0,2.7391666669999997,5.0875,4.166666667,43.33333333
637,0.0,0.0,2,0.0,0.0,0.0,2.747474747,5.119949495,11.5,47.54666667
638,0.0,0.0,2,0.0,0.0,0.0,2.713333333,5.235,10.0,50.31666667
639,0.0,0.0,2,0.0,0.0,0.0,2.746969697,5.08030303,11.0,48.545
640,0.0,0.0,2,0.0,0.0,0.0,2.709722222,5.146736111,15.16666667,49.77166667
641,0.0,0.0,2,0.0,0.0,0.0,2.697619047,5.141666667,14.0,50.21166667
642,0.0,0.0,2,0.0,0.0,0.0,2.689285714,5.20952381,14.0,50.02333333
736,0.0,0.0,34,0.0,0.0,0.0,3.0,5.5,23.0,50.0
737,0.0,0.0,34,0.0,0.0,0.0,3.0,5.5,26.0,50.0
738,0.0,0.0,34,0.0,0.0,0.0,3.0,5.5,26.0,50.0
739,0.0,0.0,35,0.0,0.0,0.0,3.0,5.5,25.0,50.0
740,0.0,0.0,35,0.0,0.0,0.0,3.0,5.5,3.0,60.0
741,0.0,0.0,35,0.0,0.0,0.0,3.0,5.5,5.0,60.0
742,0.0,0.0,35,0.0,0.0,0.0,3.1,5.6,6.0,60.0
743,0.0,0.0,35,0.0,0.0,0.0,3.0,5.6,13.0,60.0
744,0.0,0.0,35,0.0,0.0,0.0,3.1,5.6,8.0,60.0
745,0.0,0.0,35,0.0,0.0,0.0,3.0,5.6,10.0,60.0
746,0.0,0.0,36,0.0,0.0,0.0,3.0,5.6,12.0,63.33333333
747,0.0,0.0,36,0.0,0.0,0.0,3.0,5.5,14.0,63.57142857
748,0.0,0.0,36,0.0,0.0,0.0,3.0,5.6,12.0,60.0
749,0.0,0.0,36,0.0,0.0,0.0,2.9,5.6,13.0,60.0
750,0.0,0.0,36,0.0,0.0,0.0,3.0,5.6,14.0,60.0
751,0.0,0.0,36,0.0,0.0,0.0,3.0,5.5,3.0,60.0
752,0.0,0.0,36,0.0,0.0,0.0,3.1,5.6,3.0,60.0
753,0.0,0.0,37,0.0,0.0,0.0,3.0,5.5,5.0,60.0
754,0.0,0.0,37,0.0,0.0,0.0,3.0,5.5,22.0,61.81818182
755,0.0,0.0,37,0.0,0.0,0.0,2.9,5.6,25.0,72.0
756,0.0,0.0,37,0.0,0.0,0.0,2.9,5.5,26.0,71.15384615
757,0.0,0.0,37,0.0,0.0,0.0,2.8,5.5,26.0,60.38461539
758,0.0,0.0,37,0.0,0.0,0.0,2.9,5.5,15.0,74.0
759,0.0,0.0,37,0.0,0.0,0.0,2.8,5.5,21.0,71.42857143
760,0.0,0.0,38,0.0,0.0,0.0,2.9,5.5,23.0,71.30434783
761,0.0,0.0,38,0.0,0.0,0.0,2.7,5.4,13.0,69.23076923
762,0.0,0.0,38,0.0,0.0,0.0,2.7,5.5,20.0,70.5
763,0.0,0.0,38,0.0,0.0,0.0,2.7,5.4,23.0,71.30434783
764,0.0,0.0,38,0.0,0.0,0.0,2.7,5.5,22.0,72.27272727
765,0.0,0.0,38,0.0,0.0,0.0,2.8,5.5,16.0,70.625
766,0.0,0.0,38,0.0,0.0,0.0,2.9,5.5,18.0,73.33333333
865,0.0,0.0,1,0.0,0.0,0.0,2.8,5.5,2.0,100.0
866,0.0,0.0,1,0.0,0.0,0.0,2.7,5.6,7.0,97.14285714
867,0.0,0.0,1,0.0,0.0,0.0,2.7,5.6,6.0,100.0
868,0.0,0.0,1,0.0,0.0,0.0,2.8,5.5,4.0,110.0
869,0.0,0.0,1,0.0,0.0,0.0,2.8,5.5,6.0,100.0
870,0.0,0.0,1,0.0,0.0,0.0,2.8,5.5,5.0,104.0
871,0.0,0.0,1,0.0,0.0,0.0,2.7,5.5,6.0,100.0
872,0.0,0.0,2,0.0,0.0,0.0,2.7,5.5,5.0,120.0
873,0.0,0.0,2,0.0,0.0,0.0,2.8,5.5,3.0,120.0
874,0.0,0.0,2,0.0,0.0,0.0,2.7,5.6,2.0,120.0
875,0.0,0.0,2,0.0,0.0,0.0,2.7,5.6,6.0,106.66666670000001
876,0.0,0.0,2,0.0,0.0,0.0,2.7,5.6,7.0,97.14285714
877,0.0,0.0,2,0.0,0.0,0.0,2.7,5.6,7.0,97.14285714
878,0.0,0.0,2,0.0,0.0,0.0,2.7,5.5,8.0,95.0
1053,0.0,0.0,23,0.0,0.0,0.0,2.186666667,6.233333332999999,35.0,121.704932
1054,0.0,0.0,24,0.0,0.0,0.0,2.100833333,6.358333332999999,30.0,160.59027780000002
1055,0.0,0.0,34,0.0,0.0,0.0,2.3,5.7,9.0,50.0
1056,0.0,0.0,34,0.0,0.0,0.0,2.3,5.7,18.0,50.0
1057,0.0,0.0,34,0.0,0.0,0.0,2.8,5.5,6.0,50.0
1058,0.0,0.0,34,0.0,0.0,0.0,2.6,5.7,17.0,11.76470588
1059,0.0,0.0,34,0.0,0.0,0.0,2.7,5.3,18.0,50.0
1060,0.0,0.0,34,0.0,0.0,0.0,2.7,5.5,17.0,55.29411765
1061,0.0,0.0,34,0.0,0.0,0.0,2.2,5.5,20.0,51.5
1062,0.0,0.0,35,0.0,0.0,0.0,2.2,5.7,18.0,56.11111111
1063,0.0,0.0,35,0.0,0.0,0.0,2.7,5.5,5.0,58.0
1064,0.0,0.0,35,0.0,0.0,0.0,2.8,5.5,4.0,65.0
1065,0.0,0.0,35,0.0,0.0,0.0,2.6,5.8,13.0,71.53846154
1066,0.0,0.0,35,0.0,0.0,0.0,2.6,5.8,19.0,69.47368421
1067,0.0,0.0,35,0.0,0.0,0.0,2.6,5.7,18.0,72.22222222
1068,0.0,0.0,35,0.0,0.0,0.0,3.0,5.4,13.0,79.23076923
1069,0.0,0.0,36,0.0,0.0,0.0,3.0,5.4,13.0,79.23076923
1070,0.0,0.0,36,0.0,0.0,0.0,2.8,5.5,7.0,77.14285714
1071,0.0,0.0,36,0.0,0.0,0.0,2.7,5.7,22.0,79.54545455
1072,0.0,0.0,36,0.0,0.0,0.0,2.5,5.7,24.0,77.91666667
1073,0.0,0.0,36,0.0,0.0,0.0,2.5,5.7,25.0,74.0
1074,0.0,0.0,36,0.0,0.0,0.0,2.6,5.7,21.0,72.38095238
1075,0.0,0.0,36,0.0,0.0,0.0,2.2,5.5,15.0,72.66666667
1076,0.0,0.0,37,0.0,0.0,0.0,2.6,5.7,21.0,72.38095238
1077,0.0,0.0,37,0.0,0.0,0.0,2.5,5.7,25.0,74.0
1078,0.0,0.0,37,0.0,0.0,0.0,2.5,5.7,24.0,77.91666667
1079,0.0,0.0,37,0.0,0.0,0.0,2.7,5.7,22.0,79.54545455
1080,0.0,0.0,37,0.0,0.0,0.0,2.8,5.5,7.0,77.14285714
1081,0.0,0.0,37,0.0,0.0,0.0,22.0,5.5,15.0,72.66666667
1082,0.0,0.0,37,0.0,0.0,0.0,2.5,5.5,18.0,71.66666667
