,flanGrupp,frmhsFclu,fcluHg,grwtLt,lefLt,frmWeek,lefCunt,lefBt,stemThck,ec,ph,cunt,otmsuplyqy
4813,11.2583333333333,12.0,20.3,18.8,52.4166666666667,50,11.833333333333302,51.0166666666667,11.078333333333301,2.8,5.5,5.0,155.6
4814,11.2583333333333,12.0,20.3,18.8,52.4166666666667,50,11.833333333333302,51.0166666666667,11.078333333333301,2.8,5.5,4.0,145.75
4815,11.2583333333333,12.0,20.3,18.8,52.4166666666667,50,11.833333333333302,51.0166666666667,11.078333333333301,2.8,5.5,5.0,145.8
4816,11.2583333333333,12.0,20.3,18.8,52.4166666666667,50,11.833333333333302,51.0166666666667,11.078333333333301,2.8,5.5,4.0,182.5
4817,11.2583333333333,12.0,20.3,18.8,52.4166666666667,50,11.833333333333302,51.0166666666667,11.078333333333301,2.85,5.5,2.0,189.5
4818,11.62,12.166666666666698,36.8,22.1,51.366666666666696,51,7.83333333333333,52.0833333333333,0.0,2.8511111110000003,5.5,4.0,177.75
4819,11.62,12.166666666666698,36.8,22.1,51.366666666666696,51,7.83333333333333,52.0833333333333,0.0,2.852,5.5,2.0,196.5
4820,11.62,12.166666666666698,36.8,22.1,51.366666666666696,51,7.83333333333333,52.0833333333333,0.0,2.85,5.5,2.0,245.5
4821,11.62,12.166666666666698,36.8,22.1,51.366666666666696,51,7.83333333333333,52.0833333333333,0.0,2.852941177,5.5,2.0,274.25
4822,11.62,12.166666666666698,36.8,22.1,51.366666666666696,51,7.83333333333333,52.0833333333333,0.0,2.852083333,5.5,3.0,249.16666669999998
4823,11.62,12.166666666666698,36.8,22.1,51.366666666666696,51,7.83333333333333,52.0833333333333,0.0,2.85483871,5.5,2.0,249.0
4824,11.62,12.166666666666698,36.8,22.1,51.366666666666696,51,7.83333333333333,52.0833333333333,0.0,2.85106383,5.5,3.0,249.16666669999998
4825,12.386666666666699,13.166666666666698,26.6,20.4,50.5666666666667,52,10.6666666666667,48.116666666666696,12.238333333333301,2.85106383,5.5,3.0,249.16666669999998
4826,12.386666666666699,13.166666666666698,26.6,20.4,50.5666666666667,52,10.6666666666667,48.116666666666696,12.238333333333301,2.852,5.5,2.0,196.5
4827,12.386666666666699,13.166666666666698,26.6,20.4,50.5666666666667,52,10.6666666666667,48.116666666666696,12.238333333333301,2.852,5.5,5.0,157.4
4828,12.386666666666699,13.166666666666698,26.6,20.4,50.5666666666667,52,10.6666666666667,48.116666666666696,12.238333333333301,2.8513513510000004,5.5,3.0,196.66666669999998
4829,12.386666666666699,13.166666666666698,26.6,20.4,50.5666666666667,52,10.6666666666667,48.116666666666696,12.238333333333301,2.85,5.5,2.0,196.5
4830,12.386666666666699,13.166666666666698,26.6,20.4,50.5666666666667,52,10.6666666666667,48.116666666666696,12.238333333333301,2.8,5.5,4.0,162.125
4831,12.386666666666699,13.166666666666698,26.6,20.4,50.5666666666667,52,10.6666666666667,48.116666666666696,12.238333333333301,2.8,5.5,3.0,176.66666669999998
4839,13.593333333333302,14.166666666666698,31.3833333333333,17.9166666666667,51.383333333333304,2,10.5,48.2666666666667,0.0,2.8,5.5,5.0,146.1
4840,13.593333333333302,14.166666666666698,31.3833333333333,17.9166666666667,51.383333333333304,2,10.5,48.2666666666667,0.0,2.852272727,5.5,7.0,103.92857140000001
4841,13.593333333333302,14.166666666666698,31.3833333333333,17.9166666666667,51.383333333333304,2,10.5,48.2666666666667,0.0,2.8538461539999997,5.5,6.0,104.16666670000001
4842,13.593333333333302,14.166666666666698,31.3833333333333,17.9166666666667,51.383333333333304,2,10.5,48.2666666666667,0.0,2.85,5.5,4.0,107.0
4843,13.593333333333302,14.166666666666698,31.3833333333333,17.9166666666667,51.383333333333304,2,10.5,48.2666666666667,0.0,2.851923077,5.5,8.0,102.25
4844,13.593333333333302,14.166666666666698,31.3833333333333,17.9166666666667,51.383333333333304,2,10.5,48.2666666666667,0.0,2.951282051,5.5,6.0,100.58333329999999
4845,13.593333333333302,14.166666666666698,31.3833333333333,17.9166666666667,51.383333333333304,2,10.5,48.2666666666667,0.0,2.95,5.5,7.0,102.92857140000001
4846,14.351666666666699,15.0,26.6333333333333,23.3166666666667,50.65,3,10.5,52.2833333333333,0.0,2.95,5.5,6.0,109.16666670000001
4847,14.351666666666699,15.0,26.6333333333333,23.3166666666667,50.65,3,10.5,52.2833333333333,0.0,2.950847458,5.5,9.0,104.33333329999999
4848,14.351666666666699,15.0,26.6333333333333,23.3166666666667,50.65,3,10.5,52.2833333333333,0.0,2.95,5.5,4.0,114.75
4849,14.351666666666699,15.0,26.6333333333333,23.3166666666667,50.65,3,10.5,52.2833333333333,0.0,2.9528301889999997,5.5,8.0,104.875
4850,14.351666666666699,15.0,26.6333333333333,23.3166666666667,50.65,3,10.5,52.2833333333333,0.0,2.957446809,5.5,7.0,105.57142859999999
4851,14.351666666666699,15.0,26.6333333333333,23.3166666666667,50.65,3,10.5,52.2833333333333,0.0,2.947727273,5.5,8.0,86.8125
4852,14.351666666666699,15.0,26.6333333333333,23.3166666666667,50.65,3,10.5,52.2833333333333,0.0,2.950909091,5.5,8.0,110.0625
4853,15.14,15.5,34.28,20.6666666666667,50.5833333333333,4,8.66666666666667,50.116666666666696,12.545,2.952083333,5.5,7.0,108.2142857
4854,15.14,15.5,34.28,20.6666666666667,50.5833333333333,4,8.66666666666667,50.116666666666696,12.545,2.955813954,5.5,7.0,98.78571429
4855,15.14,15.5,34.28,20.6666666666667,50.5833333333333,4,8.66666666666667,50.116666666666696,12.545,2.952173913,5.5,7.0,106.5
4856,15.14,15.5,34.28,20.6666666666667,50.5833333333333,4,8.66666666666667,50.116666666666696,12.545,2.9528301889999997,5.5,8.0,104.375
4857,15.14,15.5,34.28,20.6666666666667,50.5833333333333,4,8.66666666666667,50.116666666666696,12.545,2.9533333330000002,5.362222222,7.0,98.35714286
4858,15.14,15.5,34.28,20.6666666666667,50.5833333333333,4,8.66666666666667,50.116666666666696,12.545,2.953968254,5.5,9.0,106.55555559999999
4859,15.14,15.5,34.28,20.6666666666667,50.5833333333333,4,8.66666666666667,50.116666666666696,12.545,2.951923077,5.5,9.0,96.5
4874,17.3866666666667,17.8333333333333,34.54,25.1333333333333,47.0166666666667,7,12.333333333333302,46.05,12.313333333333302,3.0,5.5,9.0,98.44444444
4875,17.3866666666667,17.8333333333333,34.54,25.1333333333333,47.0166666666667,7,12.333333333333302,46.05,12.313333333333302,2.8,5.7,8.0,100.6875
4876,17.3866666666667,17.8333333333333,34.54,25.1333333333333,47.0166666666667,7,12.333333333333302,46.05,12.313333333333302,2.9,5.5,10.0,96.65
4877,17.3866666666667,17.8333333333333,34.54,25.1333333333333,47.0166666666667,7,12.333333333333302,46.05,12.313333333333302,2.8,5.5,13.0,100.7307692
4878,17.3866666666667,17.8333333333333,34.54,25.1333333333333,47.0166666666667,7,12.333333333333302,46.05,12.313333333333302,2.8,5.5,7.0,109.3571429
4879,17.3866666666667,17.8333333333333,34.54,25.1333333333333,47.0166666666667,7,12.333333333333302,46.05,12.313333333333302,2.8,5.5,9.0,102.88888890000001
4880,17.3866666666667,17.8333333333333,34.54,25.1333333333333,47.0166666666667,7,12.333333333333302,46.05,12.313333333333302,2.8,5.5,15.0,102.7
4881,18.271666666666697,18.8333333333333,25.38,26.0833333333333,45.9833333333333,8,12.0,48.35,12.1966666666667,2.8,5.5,8.0,104.4375
4882,18.271666666666697,18.8333333333333,25.38,26.0833333333333,45.9833333333333,8,12.0,48.35,12.1966666666667,2.8,5.5,1.0,120.0
4883,18.271666666666697,18.8333333333333,25.38,26.0833333333333,45.9833333333333,8,12.0,48.35,12.1966666666667,2.8,5.5,9.0,108.66666670000001
4884,18.271666666666697,18.8333333333333,25.38,26.0833333333333,45.9833333333333,8,12.0,48.35,12.1966666666667,2.8,5.5,14.0,96.39285714
4885,18.271666666666697,18.8333333333333,25.38,26.0833333333333,45.9833333333333,8,12.0,48.35,12.1966666666667,2.8,5.5,9.0,98.44444444
4886,18.271666666666697,18.8333333333333,25.38,26.0833333333333,45.9833333333333,8,12.0,48.35,12.1966666666667,2.8,5.5,15.0,98.0
4887,18.271666666666697,18.8333333333333,25.38,26.0833333333333,45.9833333333333,8,12.0,48.35,12.1966666666667,2.8,5.5,16.0,100.0625
4902,20.655,21.1666666666667,31.12,22.516666666666698,44.9333333333333,11,9.5,45.2333333333333,11.806666666666699,2.8,5.3,8.0,117.1875
4903,20.655,21.1666666666667,31.12,22.516666666666698,44.9333333333333,11,9.5,45.2333333333333,11.806666666666699,2.8,5.3,9.0,100.66666670000001
4904,20.655,21.1666666666667,31.12,22.516666666666698,44.9333333333333,11,9.5,45.2333333333333,11.806666666666699,2.8,5.3,17.0,99.47058824
4905,20.655,21.1666666666667,31.12,22.516666666666698,44.9333333333333,11,9.5,45.2333333333333,11.806666666666699,2.8,5.3,16.0,91.75
4906,20.655,21.1666666666667,31.12,22.516666666666698,44.9333333333333,11,9.5,45.2333333333333,11.806666666666699,2.8,5.3,9.0,99.5
4907,20.655,21.1666666666667,31.12,22.516666666666698,44.9333333333333,11,9.5,45.2333333333333,11.806666666666699,2.8,5.3,16.0,93.96875
4908,20.655,21.1666666666667,31.12,22.516666666666698,44.9333333333333,11,9.5,45.2333333333333,11.806666666666699,2.798113208,5.3,18.0,93.27777778
4909,21.495,22.1666666666667,22.95,20.35,45.5666666666667,12,12.666666666666698,44.6666666666667,12.513333333333302,2.8,5.3,16.0,99.3125
4910,21.495,22.1666666666667,22.95,20.35,45.5666666666667,12,12.666666666666698,44.6666666666667,12.513333333333302,2.8,5.3,17.0,97.0
4911,21.495,22.1666666666667,22.95,20.35,45.5666666666667,12,12.666666666666698,44.6666666666667,12.513333333333302,2.8,5.3,4.0,114.75
4912,21.495,22.1666666666667,22.95,20.35,45.5666666666667,12,12.666666666666698,44.6666666666667,12.513333333333302,2.8,5.3,7.0,97.0
4913,21.495,22.1666666666667,22.95,20.35,45.5666666666667,12,12.666666666666698,44.6666666666667,12.513333333333302,2.8,5.3,20.0,96.95
4914,21.495,22.1666666666667,22.95,20.35,45.5666666666667,12,12.666666666666698,44.6666666666667,12.513333333333302,2.8,5.3,14.0,105.6428571
4915,21.495,22.1666666666667,22.95,20.35,45.5666666666667,12,12.666666666666698,44.6666666666667,12.513333333333302,2.797101449,5.3,21.0,106.6190476
4916,22.3633333333333,22.8333333333333,26.0833333333333,21.1,48.2166666666667,13,12.333333333333302,48.9666666666667,11.711666666666698,2.8,5.3,16.0,102.4375
4917,22.3633333333333,22.8333333333333,26.0833333333333,21.1,48.2166666666667,13,12.333333333333302,48.9666666666667,11.711666666666698,2.8,5.3,18.0,102.7222222
4918,22.3633333333333,22.8333333333333,26.0833333333333,21.1,48.2166666666667,13,12.333333333333302,48.9666666666667,11.711666666666698,2.8,5.3,19.0,103.1052632
4919,22.3633333333333,22.8333333333333,26.0833333333333,21.1,48.2166666666667,13,12.333333333333302,48.9666666666667,11.711666666666698,2.8,5.3,17.0,101.11764709999999
4920,22.3633333333333,22.8333333333333,26.0833333333333,21.1,48.2166666666667,13,12.333333333333302,48.9666666666667,11.711666666666698,2.8,5.3,19.0,100.47368420000001
4921,22.3633333333333,22.8333333333333,26.0833333333333,21.1,48.2166666666667,13,12.333333333333302,48.9666666666667,11.711666666666698,2.8,5.3,7.0,124.1428571
4922,22.3633333333333,22.8333333333333,26.0833333333333,21.1,48.2166666666667,13,12.333333333333302,48.9666666666667,11.711666666666698,2.786821705,5.3,20.0,104.95
5008,0.727766666666667,1.0,24.25,0.0,38.4166666666667,41,4.83333333333333,39.45,10.315,2.8,5.5,15.95736928,56.90160978
5009,0.727766666666667,1.0,24.25,0.0,38.4166666666667,41,4.83333333333333,39.45,10.315,2.8,5.5,13.62405182,53.76520949
5010,0.727766666666667,1.0,24.25,0.0,38.4166666666667,41,4.83333333333333,39.45,10.315,2.8,5.5,17.955425,52.3518658
5011,0.727766666666667,1.0,24.25,0.0,38.4166666666667,41,4.83333333333333,39.45,10.315,2.8238095239999996,5.5,13.81182069,56.25616039
5012,0.727766666666667,1.0,24.25,0.0,38.4166666666667,41,4.83333333333333,39.45,10.315,3.0,5.5,11.88217716,49.10716212
5013,0.727766666666667,1.0,24.25,0.0,38.4166666666667,41,4.83333333333333,39.45,10.315,3.0,5.5,6.775296255,50.10850998
5014,0.727766666666667,1.0,24.25,0.0,38.4166666666667,41,4.83333333333333,39.45,10.315,3.0,5.5,13.97619754,70.04766477
5015,1.09166666666667,1.33333333333333,33.2833333333333,22.733333333333302,44.0,42,6.83333333333333,43.3166666666667,12.006666666666698,2.8,5.5,5.725472862,56.41455436
5016,1.09166666666667,1.33333333333333,33.2833333333333,22.733333333333302,44.0,42,6.83333333333333,43.3166666666667,12.006666666666698,2.8,5.5,14.08234043,56.80873888
5017,1.09166666666667,1.33333333333333,33.2833333333333,22.733333333333302,44.0,42,6.83333333333333,43.3166666666667,12.006666666666698,2.8,5.5,14.88422863,56.77150097
5018,1.09166666666667,1.33333333333333,33.2833333333333,22.733333333333302,44.0,42,6.83333333333333,43.3166666666667,12.006666666666698,2.8,5.5,14.89059434,56.74723121
5019,1.09166666666667,1.33333333333333,33.2833333333333,22.733333333333302,44.0,42,6.83333333333333,43.3166666666667,12.006666666666698,2.8,5.5,15.99597862,56.76426692
5020,1.09166666666667,1.33333333333333,33.2833333333333,22.733333333333302,44.0,42,6.83333333333333,43.3166666666667,12.006666666666698,2.8,5.5,14.93031178,56.59627291
5021,1.09166666666667,1.33333333333333,33.2833333333333,22.733333333333302,44.0,42,6.83333333333333,43.3166666666667,12.006666666666698,2.8,5.5,14.795330499999999,60.89759198
5022,1.98866666666667,2.1666666666666696,27.25,22.716666666666697,51.1,43,9.66666666666667,50.4833333333333,13.676666666666698,2.8,5.5,9.220968812,62.79166667
5023,1.98866666666667,2.1666666666666696,27.25,22.716666666666697,51.1,43,9.66666666666667,50.4833333333333,13.676666666666698,2.8,5.5,7.073514602,62.0625
5024,1.98866666666667,2.1666666666666696,27.25,22.716666666666697,51.1,43,9.66666666666667,50.4833333333333,13.676666666666698,2.8,5.5,15.62909991,88.23284823
5025,1.98866666666667,2.1666666666666696,27.25,22.716666666666697,51.1,43,9.66666666666667,50.4833333333333,13.676666666666698,2.8,5.5,12.69787234,88.125
5026,1.98866666666667,2.1666666666666696,27.25,22.716666666666697,51.1,43,9.66666666666667,50.4833333333333,13.676666666666698,2.573739496,5.5,0.9770114940000001,102.3529412
5027,1.98866666666667,2.1666666666666696,27.25,22.716666666666697,51.1,43,9.66666666666667,50.4833333333333,13.676666666666698,2.7793319419999998,5.5,5.219871795,87.93319415
5028,1.98866666666667,2.1666666666666696,27.25,22.716666666666697,51.1,43,9.66666666666667,50.4833333333333,13.676666666666698,2.8,5.5,10.8915,88.05031447
5029,2.9166666666666696,3.1666666666666696,25.25,25.783333333333303,50.5166666666667,44,9.16666666666667,45.3333333333333,12.3833333333333,2.8,5.5,7.478742037999999,85.44217687
5030,2.9166666666666696,3.1666666666666696,25.25,25.783333333333303,50.5166666666667,44,9.16666666666667,45.3333333333333,12.3833333333333,2.8,5.5,12.34639024,85.77405858
5031,2.9166666666666696,3.1666666666666696,25.25,25.783333333333303,50.5166666666667,44,9.16666666666667,45.3333333333333,12.3833333333333,2.8,5.5,10.75090553,85.48117155
5032,2.9166666666666696,3.1666666666666696,25.25,25.783333333333303,50.5166666666667,44,9.16666666666667,45.3333333333333,12.3833333333333,2.8,5.5,13.09526497,85.45073375
5033,2.9166666666666696,3.1666666666666696,25.25,25.783333333333303,50.5166666666667,44,9.16666666666667,45.3333333333333,12.3833333333333,2.8,5.5,10.47662092,89.62813556
5034,2.9166666666666696,3.1666666666666696,25.25,25.783333333333303,50.5166666666667,44,9.16666666666667,45.3333333333333,12.3833333333333,2.8,5.5,9.953369433999999,96.95209309
5035,2.9166666666666696,3.1666666666666696,25.25,25.783333333333303,50.5166666666667,44,9.16666666666667,45.3333333333333,12.3833333333333,2.8,5.5,18.47674803,109.24541470000001
5036,3.7201666666666697,4.16666666666667,22.1166666666667,24.1333333333333,44.75,45,12.666666666666698,40.4833333333333,11.185,2.8,5.5,10.49570415,106.42449369999999
5037,3.7201666666666697,4.16666666666667,22.1166666666667,24.1333333333333,44.75,45,12.666666666666698,40.4833333333333,11.185,2.8,5.5,8.168503519,99.83468797
5038,3.7201666666666697,4.16666666666667,22.1166666666667,24.1333333333333,44.75,45,12.666666666666698,40.4833333333333,11.185,2.8,5.5,0.976355483,99.8611691
5039,3.7201666666666697,4.16666666666667,22.1166666666667,24.1333333333333,44.75,45,12.666666666666698,40.4833333333333,11.185,2.8,5.5,1.6114622840000001,96.80648536
5040,3.7201666666666697,4.16666666666667,22.1166666666667,24.1333333333333,44.75,45,12.666666666666698,40.4833333333333,11.185,2.8,5.5,6.483221123,88.15062593
5041,3.7201666666666697,4.16666666666667,22.1166666666667,24.1333333333333,44.75,45,12.666666666666698,40.4833333333333,11.185,2.8,5.5,9.233058036000001,101.6997832
5042,3.7201666666666697,4.16666666666667,22.1166666666667,24.1333333333333,44.75,45,12.666666666666698,40.4833333333333,11.185,2.8,5.5,2.154617047,107.2116274
5043,4.561,4.83333333333333,22.033333333333303,19.1666666666667,45.0166666666667,46,13.5,39.033333333333296,9.75,2.8,5.5,13.625869400000001,84.32489452
5044,4.561,4.83333333333333,22.033333333333303,19.1666666666667,45.0166666666667,46,13.5,39.033333333333296,9.75,2.8,5.5,9.184796617,107.35131559999999
5045,4.561,4.83333333333333,22.033333333333303,19.1666666666667,45.0166666666667,46,13.5,39.033333333333296,9.75,2.8,5.5,3.7105857739999997,83.27526132
5046,4.561,4.83333333333333,22.033333333333303,19.1666666666667,45.0166666666667,46,13.5,39.033333333333296,9.75,2.7642857139999997,5.5,11.19153058,89.66601957
5047,4.561,4.83333333333333,22.033333333333303,19.1666666666667,45.0166666666667,46,13.5,39.033333333333296,9.75,2.779113924,5.5,11.4927574,90.49177355
5048,4.561,4.83333333333333,22.033333333333303,19.1666666666667,45.0166666666667,46,13.5,39.033333333333296,9.75,2.8,5.5,11.89033841,81.49473684
5049,4.561,4.83333333333333,22.033333333333303,19.1666666666667,45.0166666666667,46,13.5,39.033333333333296,9.75,2.8,5.5,2.748427673,83.68421053
5050,5.33333333333333,5.5,21.5,18.5,44.883333333333304,47,9.16666666666667,39.0166666666667,8.83,2.7,5.5,8.174552529,76.94610778
5051,5.33333333333333,5.5,21.5,18.5,44.883333333333304,47,9.16666666666667,39.0166666666667,8.83,2.7,5.5,11.78290203,69.50749465
5052,5.33333333333333,5.5,21.5,18.5,44.883333333333304,47,9.16666666666667,39.0166666666667,8.83,2.7,5.5,8.213074485,57.10407239999999
5053,5.33333333333333,5.5,21.5,18.5,44.883333333333304,47,9.16666666666667,39.0166666666667,8.83,2.7,5.5,11.29221112,82.44620916
5054,5.33333333333333,5.5,21.5,18.5,44.883333333333304,47,9.16666666666667,39.0166666666667,8.83,2.7010570830000002,5.5,9.702860636,86.46934461
5055,5.33333333333333,5.5,21.5,18.5,44.883333333333304,47,9.16666666666667,39.0166666666667,8.83,2.7,5.5,2.422462608,85.03743227
5056,5.33333333333333,5.5,21.5,18.5,44.883333333333304,47,9.16666666666667,39.0166666666667,8.83,2.7,5.5,4.782135076,91.8
5057,6.00166666666667,6.16666666666667,20.8333333333333,14.45,42.75,48,8.5,38.1666666666667,8.93166666666667,2.7,5.5,9.101496702,78.99799599
5058,6.00166666666667,6.16666666666667,20.8333333333333,14.45,42.75,48,8.5,38.1666666666667,8.93166666666667,2.7867735469999997,5.5,7.0296322,86.63326653
5059,6.00166666666667,6.16666666666667,20.8333333333333,14.45,42.75,48,8.5,38.1666666666667,8.93166666666667,2.78256513,5.5,3.270517317,91.42284569
5060,6.00166666666667,6.16666666666667,20.8333333333333,14.45,42.75,48,8.5,38.1666666666667,8.93166666666667,2.7706237430000002,5.5,4.8079109739999994,91.30784708
5061,6.00166666666667,6.16666666666667,20.8333333333333,14.45,42.75,48,8.5,38.1666666666667,8.93166666666667,2.7971830989999997,5.5,6.512683824,76.61971831
5062,6.00166666666667,6.16666666666667,20.8333333333333,14.45,42.75,48,8.5,38.1666666666667,8.93166666666667,2.8,5.5,3.7535488760000004,79.65794769
5063,6.00166666666667,6.16666666666667,20.8333333333333,14.45,42.75,48,8.5,38.1666666666667,8.93166666666667,2.8,5.5,6.164483187999999,80.94758065
5064,6.27733333333333,6.5,24.0,12.666666666666698,42.7,49,9.16666666666667,40.3833333333333,8.76666666666667,2.8,5.5,2.130469799,75.10080645
5065,6.27733333333333,6.5,24.0,12.666666666666698,42.7,49,9.16666666666667,40.3833333333333,8.76666666666667,2.8,5.5,5.957533051,80.98989899
5066,6.27733333333333,6.5,24.0,12.666666666666698,42.7,49,9.16666666666667,40.3833333333333,8.76666666666667,2.8,5.5,8.377845036,83.43434343
5067,6.27733333333333,6.5,24.0,12.666666666666698,42.7,49,9.16666666666667,40.3833333333333,8.76666666666667,2.8,5.5,3.3106302519999997,96.35627530000001
5068,6.27733333333333,6.5,24.0,12.666666666666698,42.7,49,9.16666666666667,40.3833333333333,8.76666666666667,2.8,5.5,5.196649625,96.31205414
5069,6.27733333333333,6.5,24.0,12.666666666666698,42.7,49,9.16666666666667,40.3833333333333,8.76666666666667,2.8,5.5,8.268669528,51.88259109
5070,6.27733333333333,6.5,24.0,12.666666666666698,42.7,49,9.16666666666667,40.3833333333333,8.76666666666667,2.9444219069999997,5.5,9.041667722,71.99999159
5071,6.70816666666667,7.0,23.8333333333333,11.916666666666698,40.3666666666667,50,7.33333333333333,39.466666666666704,8.61666666666667,3.0,5.5,8.185613505,80.50709939
5072,6.70816666666667,7.0,23.8333333333333,11.916666666666698,40.3666666666667,50,7.33333333333333,39.466666666666704,8.61666666666667,3.0,5.5,2.111587983,66.30081301
5073,6.70816666666667,7.0,23.8333333333333,11.916666666666698,40.3666666666667,50,7.33333333333333,39.466666666666704,8.61666666666667,3.0,5.5,9.274751131,63.50574713
5074,6.70816666666667,7.0,23.8333333333333,11.916666666666698,40.3666666666667,50,7.33333333333333,39.466666666666704,8.61666666666667,3.0,5.5,6.760833333,59.01639344
5075,6.70816666666667,7.0,23.8333333333333,11.916666666666698,40.3666666666667,50,7.33333333333333,39.466666666666704,8.61666666666667,2.843177189,5.5,6.700541311,71.48676171
5076,6.70816666666667,7.0,23.8333333333333,11.916666666666698,40.3666666666667,50,7.33333333333333,39.466666666666704,8.61666666666667,2.8,5.5,6.99625928,71.32382892
5077,6.70816666666667,7.0,23.8333333333333,11.916666666666698,40.3666666666667,50,7.33333333333333,39.466666666666704,8.61666666666667,2.8,5.5,4.009959037,79.55193483
5078,7.41666666666667,7.5,23.4166666666667,12.5,41.5,51,8.66666666666667,40.3833333333333,9.49833333333333,2.8,5.5,6.706,71.42857143
5079,7.41666666666667,7.5,23.4166666666667,12.5,41.5,51,8.66666666666667,40.3833333333333,9.49833333333333,2.8,5.5,5.717672414,66.28571429
5080,7.41666666666667,7.5,23.4166666666667,12.5,41.5,51,8.66666666666667,40.3833333333333,9.49833333333333,2.8,5.5,4.8263421619999995,71.27551020000001
5081,7.41666666666667,7.5,23.4166666666667,12.5,41.5,51,8.66666666666667,40.3833333333333,9.49833333333333,2.8,5.5,3.984538296,71.27551020000001
5082,7.41666666666667,7.5,23.4166666666667,12.5,41.5,51,8.66666666666667,40.3833333333333,9.49833333333333,2.8,5.5,6.14566084,66.55102041
5083,7.41666666666667,7.5,23.4166666666667,12.5,41.5,51,8.66666666666667,40.3833333333333,9.49833333333333,2.8,5.5,4.579930192,70.30674847
5084,7.41666666666667,7.5,23.4166666666667,12.5,41.5,51,8.66666666666667,40.3833333333333,9.49833333333333,2.8,5.5,5.9700174829999995,70.18404908
5085,7.83333333333333,8.0,22.3333333333333,15.566666666666698,40.3333333333333,52,9.33333333333333,39.8333333333333,9.678333333333331,2.8,5.5,3.99,100.0
5086,7.83333333333333,8.0,22.3333333333333,15.566666666666698,40.3333333333333,52,9.33333333333333,39.8333333333333,9.678333333333331,2.8,5.5,4.196908491,99.83539095
5087,7.83333333333333,8.0,22.3333333333333,15.566666666666698,40.3333333333333,52,9.33333333333333,39.8333333333333,9.678333333333331,2.8,5.5,7.763475998,70.71574642
5088,7.83333333333333,8.0,22.3333333333333,15.566666666666698,40.3333333333333,52,9.33333333333333,39.8333333333333,9.678333333333331,2.8,5.5,3.1958819910000003,99.81595092
5089,7.83333333333333,8.0,22.3333333333333,15.566666666666698,40.3333333333333,52,9.33333333333333,39.8333333333333,9.678333333333331,2.8,5.5,6.30528109,78.34702259
5090,7.83333333333333,8.0,22.3333333333333,15.566666666666698,40.3333333333333,52,9.33333333333333,39.8333333333333,9.678333333333331,2.8,5.5,6.296459481,78.45679012
5091,7.83333333333333,8.0,22.3333333333333,15.566666666666698,40.3333333333333,52,9.33333333333333,39.8333333333333,9.678333333333331,2.8,5.5,8.605616071,62.74972013
5099,8.43,8.83333333333333,29.1666666666667,15.125,42.683333333333294,2,8.83333333333333,40.4833333333333,10.155,2.8,5.5,7.54526603,75.41152263
5100,8.43,8.83333333333333,29.1666666666667,15.125,42.683333333333294,2,8.83333333333333,40.4833333333333,10.155,2.8,5.5,8.060490993,58.37113402
5101,8.43,8.83333333333333,29.1666666666667,15.125,42.683333333333294,2,8.83333333333333,40.4833333333333,10.155,2.8,5.5,5.064147627,66.94117647
5102,8.43,8.83333333333333,29.1666666666667,15.125,42.683333333333294,2,8.83333333333333,40.4833333333333,10.155,2.8,5.5,4.484257426,62.21765914
5103,8.43,8.83333333333333,29.1666666666667,15.125,42.683333333333294,2,8.83333333333333,40.4833333333333,10.155,2.8,5.5,5.914007572,76.09053498
5104,8.43,8.83333333333333,29.1666666666667,15.125,42.683333333333294,2,8.83333333333333,40.4833333333333,10.155,2.8,5.5,6.247729988,75.06726457
5105,8.43,8.83333333333333,29.1666666666667,15.125,42.683333333333294,2,8.83333333333333,40.4833333333333,10.155,2.8,5.5,7.185139112000001,76.75564682
5106,9.03333333333333,9.33333333333333,37.45,17.0,42.8666666666667,3,6.5,44.6,10.5416666666667,2.8,5.5,6.671751639,77.04123711
5107,9.03333333333333,9.33333333333333,37.45,17.0,42.8666666666667,3,6.5,44.6,10.5416666666667,2.8,5.5,5.632458361,77.05338809
5108,9.03333333333333,9.33333333333333,37.45,17.0,42.8666666666667,3,6.5,44.6,10.5416666666667,2.8,5.5,8.407999635,86.76261081
5109,9.03333333333333,9.33333333333333,37.45,17.0,42.8666666666667,3,6.5,44.6,10.5416666666667,2.8,5.5,4.431390135,73.1147541
5110,9.03333333333333,9.33333333333333,37.45,17.0,42.8666666666667,3,6.5,44.6,10.5416666666667,2.8,5.5,8.196400878,70.03073771
5111,9.03333333333333,9.33333333333333,37.45,17.0,42.8666666666667,3,6.5,44.6,10.5416666666667,2.8,5.5,9.259381045,42.55144033
5112,9.03333333333333,9.33333333333333,37.45,17.0,42.8666666666667,3,6.5,44.6,10.5416666666667,2.8,5.5,15.19062913,46.67351129
5113,9.88833333333333,10.3333333333333,27.76,18.4166666666667,41.2666666666667,4,8.5,42.35,11.138333333333302,2.637782341,5.5,7.373054268,81.91991786
5114,9.88833333333333,10.3333333333333,27.76,18.4166666666667,41.2666666666667,4,8.5,42.35,11.138333333333302,2.6,5.5,8.50394704,82.19712526
5115,9.88833333333333,10.3333333333333,27.76,18.4166666666667,41.2666666666667,4,8.5,42.35,11.138333333333302,2.6,5.5,7.042585767,72.27459016
5116,9.88833333333333,10.3333333333333,27.76,18.4166666666667,41.2666666666667,4,8.5,42.35,11.138333333333302,2.6,5.5,9.976701269,71.06557377
